game;Accurate passes_away_1ST;Accurate passes_away_2ND;Accurate passes_away_ALL;Accurate passes_home_1ST;Accurate passes_home_2ND;Accurate passes_home_ALL;Aerials won_away_1ST;Aerials won_away_2ND;Aerials won_away_ALL;Aerials won_home_1ST;Aerials won_home_2ND;Aerials won_home_ALL;Ball possession_away_1ST;Ball possession_away_2ND;Ball possession_away_ALL;Ball possession_home_1ST;Ball possession_home_2ND;Ball possession_home_ALL;Big chances missed_away_1ST;Big chances missed_away_2ND;Big chances missed_away_ALL;Big chances missed_home_1ST;Big chances missed_home_2ND;Big chances missed_home_ALL;Big chances_away_1ST;Big chances_away_2ND;Big chances_away_ALL;Big chances_home_1ST;Big chances_home_2ND;Big chances_home_ALL;Blocked shots_away_1ST;Blocked shots_away_2ND;Blocked shots_away_ALL;Blocked shots_home_1ST;Blocked shots_home_2ND;Blocked shots_home_ALL;Clearances_away_1ST;Clearances_away_2ND;Clearances_away_ALL;Clearances_home_1ST;Clearances_home_2ND;Clearances_home_ALL;Corner kicks_away_1ST;Corner kicks_away_2ND;Corner kicks_away_ALL;Corner kicks_home_1ST;Corner kicks_home_2ND;Corner kicks_home_ALL;Counter attacks_away_1ST;Counter attacks_away_2ND;Counter attacks_away_ALL;Counter attacks_home_1ST;Counter attacks_home_2ND;Counter attacks_home_ALL;Crosses_away_1ST;Crosses_away_2ND;Crosses_away_ALL;Crosses_home_1ST;Crosses_home_2ND;Crosses_home_ALL;Dribbles_away_1ST;Dribbles_away_2ND;Dribbles_away_ALL;Dribbles_home_1ST;Dribbles_home_2ND;Dribbles_home_ALL;Duels won_away_1ST;Duels won_away_2ND;Duels won_away_ALL;Duels won_home_1ST;Duels won_home_2ND;Duels won_home_ALL;Fouls_away_ALL;Fouls_home_ALL;Goalkeeper saves_away_1ST;Goalkeeper saves_away_2ND;Goalkeeper saves_away_ALL;Goalkeeper saves_home_1ST;Goalkeeper saves_home_2ND;Goalkeeper saves_home_ALL;Hit woodwork_away_1ST;Hit woodwork_away_2ND;Hit woodwork_away_ALL;Hit woodwork_home_1ST;Hit woodwork_home_2ND;Hit woodwork_home_ALL;Interceptions_away_1ST;Interceptions_away_2ND;Interceptions_away_ALL;Interceptions_home_1ST;Interceptions_home_2ND;Interceptions_home_ALL;Long balls_away_1ST;Long balls_away_2ND;Long balls_away_ALL;Long balls_home_1ST;Long balls_home_2ND;Long balls_home_ALL;Offsides_away_1ST;Offsides_away_2ND;Offsides_away_ALL;Offsides_home_1ST;Offsides_home_2ND;Offsides_home_ALL;Passes_away_1ST;Passes_away_2ND;Passes_away_ALL;Passes_home_1ST;Passes_home_2ND;Passes_home_ALL;Possession lost_away_1ST;Possession lost_away_2ND;Possession lost_away_ALL;Possession lost_home_1ST;Possession lost_home_2ND;Possession lost_home_ALL;Red cards_away_1ST;Red cards_away_2ND;Red cards_away_ALL;Red cards_home_1ST;Red cards_home_2ND;Red cards_home_ALL;Shots inside box_away_1ST;Shots inside box_away_2ND;Shots inside box_away_ALL;Shots inside box_home_1ST;Shots inside box_home_2ND;Shots inside box_home_ALL;Shots off target_away_1ST;Shots off target_away_2ND;Shots off target_away_ALL;Shots off target_home_1ST;Shots off target_home_2ND;Shots off target_home_ALL;Shots on target_away_1ST;Shots on target_away_2ND;Shots on target_away_ALL;Shots on target_home_1ST;Shots on target_home_2ND;Shots on target_home_ALL;Shots outside box_away_1ST;Shots outside box_away_2ND;Shots outside box_away_ALL;Shots outside box_home_1ST;Shots outside box_home_2ND;Shots outside box_home_ALL;Tackles_away_1ST;Tackles_away_2ND;Tackles_away_ALL;Tackles_home_1ST;Tackles_home_2ND;Tackles_home_ALL;Total shots_away_1ST;Total shots_away_2ND;Total shots_away_ALL;Total shots_home_1ST;Total shots_home_2ND;Total shots_home_ALL;Yellow cards_away_1ST;Yellow cards_away_2ND;Yellow cards_away_ALL;Yellow cards_home_1ST;Yellow cards_home_2ND;Yellow cards_home_ALL;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
EVE X LIV 2019-03-03;216 (79%);142 (71%);358 (76%);99 (59%);117 (66%);216 (63%);17;17;34;12;17;29;62%;53%;58%;38%;47%;42%;1;2;3;0;0;0;1;2;3;0;0;0;1;3;4;0;1;1;11;23;34;15;12;27;3;4;7;1;2;3;2;0;2;0;0;0;1/11 (9%);4/10 (40%);5/21 (24%);1/5 (20%);6/15 (40%);7/20 (35%);6/7 (86%);4/5 (80%);10/12 (83%);7/10 (70%);3/9 (33%);10/19 (53%);36;37;73;33;35;68;10;12;0;3;3;2;1;3;;;;;;;9;4;13;7;7;14;10/30 (33%);20/42 (48%);30/72 (42%);12/39 (31%);11/41 (27%);23/80 (29%);2;2;4;1;1;2;274;200;474;167;176;343;;;181;;;185;;;;;;;4;3;7;1;5;6;1;2;3;1;2;3;2;1;3;0;3;3;0;3;3;0;1;1;6;12;18;10;9;19;4;6;10;1;6;7;0;2;2;1;0;1;0;2019-03-03;14;10;21;-30;-15;-15;-36;-57;-27;-16;-10;-15;-5;-2;-2;-2;-2;-2;-2;-2;-2;-30;-8;-57;-34;-19;-12;-5;-5;-23;-13;-8;26;-8;12;8;-21;-6;-19;-13;-18.0;-13;-13;-21;-12;-8;-6;-3;12;51;31;-25;-26;-19;-12;-4;-9;-31;-2;5;37;22;15;8;38;27;-28;-5;-5;-32;-13;12;13;31;76;40;21;21;-11;11;-7;-3;11;-43;-23;-22;21;3;10;-8;-2.0;-1.0;0;14:15:00;0;LIV;EVE
CRY X BHA 2019-03-09;126 (70%);132 (74%);258 (72%);259 (83%);215 (81%);474 (82%);8;6;14;2;9;11;36%;39%;38%;64%;61%;62%;;;;;;;0;0;0;0;1;1;0;0;0;5;2;7;12;18;30;4;6;10;0;0;0;5;3;8;2;0;2;0;0;0;2/3 (67%);0/1 (0%);2/4 (50%);2/15 (13%);3/11 (27%);5/26 (19%);2/8 (25%);1/8 (13%);3/16 (19%);3/9 (33%);7/14 (50%);10/23 (43%);23;27;50;25;42;67;18;8;2;0;2;0;1;1;;;;;;;9;8;17;4;2;6;15/37 (41%);12/34 (35%);27/71 (38%);14/38 (37%);9/22 (41%);23/60 (38%);0;1;1;0;1;1;179;179;358;312;267;579;;;161;;;172;;;;;;;1;0;1;5;4;9;0;1;1;2;3;5;1;2;3;2;1;3;0;3;3;4;2;6;11;15;26;12;16;28;1;3;4;9;6;15;2;3;5;0;1;1;2;2019-03-09;12;22;7;2;-1;-2;-2;-1;9;46;32;12;24;-55;-25;-27;-11;18;14;15;15;55;13;74;32;16;11;-9;-3;-1;-2;2;3;17;5;6;39;26;18;34;60.0;-5;-2;-23;15;11;26;73;43;29;30;26;12;9;5;13;7;11;32;27;21;16;29;6;6;7;6;12;-2;27;26;37;14;-55;-25;17;3;10;42;15;7;-22;42;27;16;12;2;3;8;29;3.0;54.0;1;10:30:00;-1;BHA;CRY
CAR X WES 2019-03-09;261 (84%);195 (77%);456 (81%);93 (68%);53 (59%);146 (65%);10;7;17;7;10;17;70%;73%;71%;30%;27%;29%;0;0;0;0;4;4;0;0;0;1;5;6;0;2;2;2;1;3;16;6;22;10;7;17;2;3;5;2;5;7;0;0;0;0;2;2;0/5 (0%);1/8 (13%);1/13 (8%);1/7 (14%);4/9 (44%);5/16 (31%);4/7 (57%);4/6 (67%);8/13 (62%);3/6 (50%);4/9 (44%);7/15 (47%);24;29;53;20;27;47;12;7;2;3;5;0;2;2;0;1;1;0;0;0;2;5;7;6;10;16;11/22 (50%);8/23 (35%);19/45 (42%);9/35 (26%);4/25 (16%);13/60 (22%);1;0;1;1;1;2;312;253;565;136;90;226;;;149;;;142;;;;;;;1;4;5;4;7;11;2;3;5;2;4;6;0;2;2;3;4;7;1;3;4;3;2;5;6;15;21;7;6;13;2;7;9;7;9;16;1;0;1;1;1;2;0;2019-03-09;27;49;37;26;11;19;10;3;-3;-25;-17;22;-14;-2;-4;-3;-9;-13;-16;-14;-12;16;42;-8;-4;-6;27;10;3;-15;-6;-6;-21;26;-20;-18;-18;-40;-22;-70;56.0;-8;-10;-12;44;86;29;24;13;100;60;59;68;38;44;34;50;96;49;24;-17;17;-4;-3;-8;-9;-13;52;-8;-16;-30;-19;-12;-58;-27;-17;-12;-45;35;-25;-3;43;26;34;17;-16;-13;-63;-43;24;-36.0;-31.0;2;13:00:00;1;WES;CAR
HUD X BOU 2019-03-09;145 (73%);114 (66%);259 (70%);186 (78%);177 (79%);363 (79%);3;8;11;9;11;20;45%;42%;44%;55%;58%;56%;0;3;3;0;0;0;1;4;5;0;0;0;0;0;0;0;4;4;13;23;36;4;5;9;3;2;5;1;5;6;0;1;1;0;0;0;2/4 (50%);1/5 (20%);3/9 (33%);0/12 (0%);4/19 (21%);4/31 (13%);5/9 (56%);6/11 (55%);11/20 (55%);1/6 (17%);11/14 (79%);12/20 (60%);27;27;54;20;38;58;9;14;1;0;1;1;1;2;;;;;;;3;5;8;6;7;13;7/26 (27%);10/32 (31%);17/58 (29%);15/31 (48%);11/24 (46%);26/55 (47%);0;0;0;0;1;1;200;172;372;238;224;462;;;154;;;169;;;;;;;3;5;8;0;2;2;1;2;3;2;1;3;2;3;5;1;0;1;0;0;0;3;3;6;11;8;19;7;11;18;3;5;8;3;5;8;0;1;1;1;2;3;2;2019-03-09;-6;40;26;19;8;17;-31;-8;5;27;18;8;9;-63;-44;-24;-34;-16;-1;51;-35;-4;-11;-30;-15;-9;19;11;10;7;6;15;12;-5;10;-20;-11;-7;11;-4;5.0;2;-2;-2;9;-4;19;-25;-27;-17;-15;-11;8;7;5;36;-3;24;16;17;13;22;16;11;-58;-34;-50;-20;-24;-9;-9;30;19;9;10;13;3;-2;14;-2;-3;16;61;55;47;20;1;-20;-12;24;16.0;-13.0;0;13:00:00;-1;BOU;HUD
LEI X FUL 2019-03-09;184 (84%);194 (79%);378 (81%);243 (88%);201 (82%);444 (85%);5;2;7;6;10;16;45%;50%;48%;55%;50%;52%;0;0;0;0;1;1;0;0;0;1;3;4;0;2;2;1;1;2;11;6;17;7;12;19;3;2;5;4;2;6;0;0;0;0;2;2;0/9 (0%);1/5 (20%);1/14 (7%);0/8 (0%);3/8 (38%);3/16 (19%);4/7 (57%);5/5 (100%);9/12 (75%);3/7 (43%);3/9 (33%);6/16 (38%);23;28;51;29;29;58;13;9;3;2;5;0;2;2;;;;;;;9;10;19;7;5;12;18/31 (58%);12/29 (41%);30/60 (50%);15/21 (71%);15/30 (50%);30/51 (59%);0;1;1;1;0;1;218;246;464;275;246;521;;;145;;;140;;;;;;;0;3;3;4;5;9;0;1;1;6;2;8;0;3;3;4;4;8;0;3;3;7;2;9;11;15;26;15;9;24;0;6;6;11;7;18;0;2;2;0;0;0;1;2019-03-09;-1;15;13;32;41;54;48;1;-4;4;-2;-13;57;34;78;49;54;30;20;10;8;5;-26;8;3;24;20;58;25;14;40;24;50;-7;31;18;8;5;1;11;8.0;6;3;13;15;-2;42;28;-54;-26;-7;10;17;45;35;2;8;12;9;-8;-3;63;42;20;-22;-3;-73;17;-44;-27;-10;16;-27;-17;-25;-50;-35;52;25;12;4;-12;-8;20;4;37;50;59;29;18;11.0;-6.0;3;13:00:00;1;FUL;LEI
NEW X EVE 2019-03-09;184 (78%);148 (72%);332 (75%);131 (68%);121 (72%);252 (70%);14;15;29;4;14;18;55%;54%;55%;45%;46%;45%;0;0;0;2;0;2;1;0;1;2;2;4;2;0;2;3;2;5;10;16;26;11;16;27;1;1;2;0;8;8;;;;;;;2/11 (18%);0/9 (0%);2/20 (10%);2/10 (20%);3/16 (19%);5/26 (19%);6/11 (55%);0/3 (0%);6/14 (43%);4/10 (40%);3/5 (60%);7/15 (47%);36;30;66;25;31;56;10;13;2;2;4;1;0;1;;;;;;;8;5;13;7;3;10;10/27 (37%);14/29 (48%);24/56 (43%);13/34 (38%);17/35 (49%);30/69 (43%);0;0;0;1;1;2;237;206;443;192;169;361;;;183;;;179;;;;;;;5;2;7;5;7;12;0;2;2;3;4;7;3;0;3;2;5;7;0;0;0;3;4;7;10;10;20;12;10;22;5;2;7;8;11;19;0;1;1;1;2;3;2;2019-03-09;-4;-3;-3;-4;-9;23;1;1;-12;-16;-63;-20;-33;-15;39;17;9;1;-49;-26;37;20;-43;10;71;50;-63;-23;-16;-12;-23;-16;-15;-28;-38;-19;42;14;4;-14;-1.0;-1;-12;-9;23;-32;10;10;-20;8;1;1;1;36;23;15;-18;1;2;-30;-23;-11;34;63;26;26;64;16;32;11;-26;-7;-7;-3;8;28;17;13;1;8;10;98;100;100;100;61;46;13;8;1;4.0;-2.0;3;13:00:00;1;EVE;NEW
SOU X TOT 2019-03-09;229 (79%);161 (73%);390 (76%);97 (66%);107 (75%);204 (70%);7;10;17;7;8;15;67%;60%;64%;33%;40%;36%;0;1;1;0;2;2;1;1;2;0;3;3;0;2;2;2;2;4;4;9;13;23;23;46;5;5;10;0;1;1;2;0;2;1;1;2;3/8 (38%);2/9 (22%);5/17 (29%);1/5 (20%);1/13 (8%);2/18 (11%);8/16 (50%);8/9 (89%);16/25 (64%);3/6 (50%);5/7 (71%);8/13 (62%);32;31;63;29;18;47;9;16;0;2;2;2;2;4;2;0;2;0;0;0;2;4;6;8;13;21;12/32 (38%);12/28 (43%);24/60 (40%);15/39 (38%);14/30 (47%);29/69 (42%);1;0;1;2;0;2;290;221;511;148;143;291;;;170;;;141;;;;;;;3;4;7;1;6;7;7;2;9;1;3;4;3;2;5;0;4;4;7;2;9;2;3;5;9;8;17;13;2;15;10;6;16;3;9;12;0;2;2;2;2;4;1;2019-03-09;9;-21;-19;-16;-15;-26;-15;-9;-5;-30;-23;-7;-50;-35;-51;-34;-47;-29;-6;-59;-31;-9;-4;19;-33;-64;-93;-89;-59;-38;-24;-5;5;-25;11;-8;-41;-35;-27;-64;-19.0;2;23;22;20;-41;-25;15;-76;-52;-36;-18;43;14;-22;-15;-13;-3;-5;40;9;31;11;4;-1;-1;-30;-5;-19;-12;-8;-1;-4;-2;19;6;59;37;18;18;61;33;11;2;-4;-28;-23;-12;-13;5;-16.0;-72.0;2;13:00:00;1;TOT;SOU
MCI X WAT 2019-03-09;107 (68%);103 (74%);210 (70%);311 (87%);351 (95%);662 (91%);6;6;12;13;4;17;30%;28%;29%;70%;72%;71%;0;0;0;2;3;5;0;1;1;2;4;6;0;1;1;2;1;3;22;14;36;1;8;9;0;1;1;6;3;9;0;0;0;1;1;2;0/0 (0%);1/5 (20%);1/5 (20%);3/16 (19%);1/6 (17%);4/22 (18%);6/8 (75%);3/4 (75%);9/12 (75%);1/7 (14%);9/15 (60%);10/22 (45%);25;24;49;20;20;40;7;11;3;2;5;0;0;0;;;;;;;3;2;5;3;8;11;15/41 (37%);12/28 (43%);27/69 (39%);4/11 (36%);8/12 (67%);12/23 (52%);0;1;1;1;3;4;158;140;298;356;371;727;;;116;;;116;;;;;;;0;1;1;6;8;14;0;0;0;4;3;7;0;1;1;3;6;9;0;1;1;3;2;5;9;9;18;3;4;7;0;2;2;9;10;19;1;0;1;1;0;1;1;2019-03-09;12;14;13;10;53;26;33;24;19;49;73;24;48;33;32;41;19;10;56;44;30;61;43;35;22;38;30;26;22;28;7;-8;7;31;7;9;12;14;65;33;75.0;9;12;34;46;23;28;84;44;31;17;20;9;38;21;16;10;12;82;49;33;24;17;3;-51;-32;-20;5;-7;-4;-1;-1;-1;-10;-6;18;8;33;45;78;67;46;28;20;17;62;55;37;51;25;26.0;-20.0;3;15:30:00;1;WAT;MCI
LIV X BUR 2019-03-10;68 (56%);111 (66%);179 (62%);252 (81%);272 (81%);524 (81%);15;12;27;14;6;20;29%;35%;32%;71%;65%;68%;0;0;0;0;2;2;0;1;1;2;4;6;1;0;1;2;8;10;18;12;30;6;8;14;2;1;3;2;5;7;;;;;;;1/4 (25%);1/9 (11%);2/13 (15%);2/9 (22%);2/6 (33%);4/15 (27%);2/4 (50%);8/15 (53%);10/19 (53%);3/9 (33%);4/11 (36%);7/20 (35%);31;36;67;25;30;55;7;4;0;1;1;0;0;0;0;0;0;0;1;1;2;4;6;3;4;7;8/37 (22%);10/31 (32%);18/68 (26%);18/40 (45%);11/36 (31%);29/76 (38%);4;3;7;1;1;2;122;168;290;312;335;647;;;179;;;184;;;;;;;0;1;1;5;8;13;0;0;0;5;3;8;1;1;2;2;3;5;2;0;2;4;6;10;13;14;27;5;16;21;2;1;3;9;14;23;0;0;0;1;1;2;2;2019-03-10;1;29;20;23;19;33;49;40;25;40;19;1;50;45;25;16;42;24;25;18;9;4;1;62;39;55;33;7;-1;12;26;39;33;1;34;25;17;13;12;16;-9.0;7;6;6;5;-5;4;19;5;9;12;29;42;41;32;31;-12;27;16;10;-19;-7;-8;-47;31;1;42;-73;27;28;10;12;7;15;24;16;15;14;-37;20;12;5;38;42;44;28;18;33;63;-16;33.0;8.0;4;10:00:00;1;BUR;LIV
CHE X WOL 2019-03-10;103 (74%);93 (67%);196 (71%);409 (90%);332 (91%);741 (90%);6;6;12;5;3;8;23%;27%;25%;77%;73%;75%;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;4;10;14;19;28;47;0;0;0;0;0;0;4;9;13;0;2;2;0;0;0;0/0 (0%);0/1 (0%);0/1 (0%);2/12 (17%);5/26 (19%);7/38 (18%);3/7 (43%);1/3 (33%);4/10 (40%);9/17 (53%);12/19 (63%);21/36 (58%);31;27;58;31;25;56;14;8;1;4;5;0;0;0;;;;;;;11;13;24;3;2;5;15/29 (52%);6/29 (21%);21/58 (36%);17/22 (77%);15/19 (79%);32/41 (78%);0;2;2;1;0;1;139;138;277;454;366;820;;;108;;;171;;;;;;;0;1;1;3;7;10;0;1;1;0;2;2;0;1;1;1;5;6;0;1;1;2;10;12;19;15;34;12;2;14;0;2;2;5;17;22;1;3;4;0;1;1;1;2019-03-10;14;6;5;26;22;19;17;16;14;39;32;14;86;72;57;40;37;44;32;60;39;27;31;18;30;21;22;19;17;31;36;28;23;21;21;29;19;24;17;12;8.0;-3;16;11;9;17;29;21;34;24;16;11;10;-36;72;24;26;17;79;68;50;36;27;25;36;30;23;34;59;67;53;36;27;61;35;60;29;19;17;17;11;16;12;10;12;27;23;72;53;10;42.0;68.0;1;12:05:00;0;WOL;CHE
ARS X MUN 2019-03-10;166 (78%);211 (84%);377 (81%);204 (81%);95 (67%);299 (76%);18;7;25;6;3;9;46%;64%;54%;54%;36%;46%;3;2;5;0;1;1;3;2;5;0;2;2;2;1;3;3;1;4;6;6;12;7;5;12;1;1;2;4;1;5;0;0;0;0;1;1;2/8 (25%);1/5 (20%);3/13 (23%);2/8 (25%);1/3 (33%);3/11 (27%);2/2 (100%);6/12 (50%);8/14 (57%);1/4 (25%);3/5 (60%);4/9 (44%);33;32;65;20;28;48;18;12;0;0;0;2;2;4;2;0;2;0;0;0;6;7;13;9;6;15;14/29 (48%);14/21 (67%);28/50 (56%);17/40 (43%);5/23 (22%);22/63 (35%);0;1;1;4;1;5;214;251;465;253;142;395;;;130;;;147;;;;;;;5;2;7;5;4;9;5;2;7;5;2;7;2;2;4;1;2;3;4;3;7;4;1;5;7;13;20;7;10;17;9;5;14;9;5;14;0;2;2;1;1;2;0;2019-03-10;-3;-30;40;21;64;32;16;2;-4;-9;-31;-1;-3;6;33;-32;-8;30;11;-24;-9;-14;7;-6;6;-21;-4;7;22;6;-51;-51;-58;15;-32;-24;-38;-29;15;-3;2.0;-2;-2;-2;-27;40;-22;-56;-34;-22;-27;-19;-11;-3;-4;-11;67;-27;-22;-9;29;16;13;26;17;24;9;42;38;21;34;17;26;-19;47;26;15;1;50;-2;12;1;5;4;-4;-3;-4;-6;-13;30;-12.0;-51.0;2;14:30:00;1;MUN;ARS
BOU X NEW 2019-03-16;155 (75%);170 (79%);325 (77%);198 (77%);98 (67%);296 (73%);7;9;16;6;15;21;45%;59%;52%;55%;41%;48%;0;1;1;0;2;2;0;1;1;0;3;3;1;3;4;0;0;0;6;13;19;7;14;21;1;5;6;2;4;6;;;;;;;0/11 (0%);4/14 (29%);4/25 (16%);0/5 (0%);4/14 (29%);4/19 (21%);3/4 (75%);4/5 (80%);7/9 (78%);6/11 (55%);3/10 (30%);9/21 (43%);26;30;56;22;30;52;12;9;0;0;0;2;1;3;0;0;0;1;0;1;2;6;8;3;5;8;20/48 (42%);17/37 (46%);37/85 (44%);8/26 (31%);9/28 (32%);17/54 (31%);1;0;1;0;0;0;208;215;423;256;147;403;;;148;;;162;;;;;;;0;4;4;2;5;7;0;4;4;2;5;7;3;1;4;0;3;3;4;4;8;0;3;3;12;13;25;4;7;11;4;8;12;2;8;10;1;1;2;2;1;3;2;2019-03-16;-1;13;29;27;10;16;14;-16;33;-37;-9;-50;-17;-6;-3;-2;-4;-19;-18;-17;-16;-33;-33;-21;-10;-3;-1;4;5;6;6;6;6;-28;6;17;33;21;18;20;-36.0;-13;35;55;33;-11;61;6;7;2;-23;-19;-35;-42;-26;-30;-1;-6;5;2;28;17;7;1;-16;17;8;10;9;6;31;13;37;13;2;6;2;40;16;43;23;68;31;22;21;53;14;-32;-19;15;-27.0;-90.0;2;13:00:00;0;NEW;BOU
BUR X LEI 2019-03-16;126 (69%);68 (61%);194 (66%);141 (75%);238 (84%);379 (80%);11;7;18;11;16;27;49%;28%;38%;51%;72%;62%;0;0;0;0;1;1;0;0;0;0;1;1;4;1;5;2;2;4;15;25;40;9;3;12;2;1;3;5;4;9;1;0;1;0;0;0;2/10 (20%);1/6 (17%);3/16 (19%);1/13 (8%);5/25 (20%);6/38 (16%);1/5 (20%);3/4 (75%);4/9 (44%);2/6 (33%);1/2 (50%);3/8 (38%);25;18;43;23;29;52;10;9;0;1;1;1;1;2;0;0;0;1;0;1;4;1;5;2;2;4;7/31 (23%);9/38 (24%);16/69 (23%);10/30 (33%);19/35 (54%);29/65 (45%);1;0;1;1;3;4;183;111;294;189;283;472;;;145;;;162;1;0;1;0;0;0;3;2;5;2;7;9;0;0;0;1;6;7;2;2;4;1;1;2;3;1;4;2;2;4;7;5;12;5;7;12;6;3;9;4;9;13;1;0;1;1;0;1;2;2019-03-16;-10;8;-5;19;5;-6;20;14;22;11;8;-8;-16;-13;-14;-14;-23;-17;-36;-51;-30;18;-15;4;6;7;-18;-67;-28;-20;-13;-51;52;-35;21;48;24;74;45;31;;21;38;25;25;23;17;45;71;65;59;8;11;17;12;9;-10;11;30;24;41;38;59;45;21;5;6;23;3;5;7;8;9;36;28;55;47;28;21;19;43;36;21;30;16;58;49;37;9;2;1.0;63.0;1;13:00:00;-1;LEI;BUR
WES X HUD 2019-03-16;163 (76%);70 (63%);233 (71%);217 (81%);295 (88%);512 (85%);4;9;13;11;6;17;45%;27%;36%;55%;73%;64%;0;3;3;0;0;0;1;3;4;1;1;2;2;2;4;2;4;6;9;12;21;4;9;13;3;5;8;2;3;5;0;1;1;0;0;0;3/9 (33%);2/9 (22%);5/18 (28%);2/5 (40%);5/11 (45%);7/16 (44%);2/6 (33%);6/8 (75%);8/14 (57%);3/6 (50%);4/7 (57%);7/13 (54%);22;24;46;31;22;53;15;7;0;1;1;0;2;2;0;0;0;1;0;1;5;7;12;4;7;11;9/33 (27%);5/19 (26%);14/52 (27%);9/24 (38%);14/20 (70%);23/44 (52%);1;0;1;1;0;1;215;112;327;269;336;605;;;138;;;138;;;;;;;2;7;9;5;5;10;1;5;6;4;1;5;2;3;5;1;4;5;3;3;6;2;4;6;12;6;18;10;6;16;5;10;15;7;9;16;0;2;2;0;0;0;3;2019-03-16;-10;9;17;7;-11;11;40;49;20;-77;-38;-20;-26;-7;-5;-3;27;14;-8;3;5;4;-19;5;2;-43;-37;-17;-15;-6;9;21;16;-16;16;2;6;-2;19;28;17.0;26;-4;-15;-4;-30;3;3;-5;19;19;-26;-17;-6;13;-17;-10;6;-3;4;42;29;20;-29;-6;-3;14;10;-23;-38;-17;11;7;33;95;62;58;53;25;36;23;20;23;89;58;31;13;3;-26;-19;-58.0;17.0;4;13:00:00;1;HUD;WES
FUL X LIV 2019-03-17;284 (84%);217 (84%);501 (84%);171 (78%);103 (70%);274 (75%);11;8;19;9;7;16;62%;65%;63%;38%;35%;37%;0;1;1;0;0;0;1;2;3;0;1;1;0;3;3;1;2;3;1;3;4;5;15;20;3;7;10;0;1;1;0;1;1;0;1;1;2/11 (18%);5/19 (26%);7/30 (23%);0/2 (0%);1/3 (33%);1/5 (20%);5/9 (56%);5/11 (45%);10/20 (50%);5/8 (63%);6/8 (75%);11/16 (69%);27;31;58;29;26;55;7;11;0;1;1;2;2;4;0;1;1;0;0;0;4;5;9;5;8;13;20/37 (54%);18/26 (69%);38/63 (60%);16/41 (39%);8/31 (26%);24/72 (33%);1;0;1;2;2;4;337;258;595;218;147;365;;;157;;;137;;;;;;;4;7;11;0;2;2;2;5;7;2;0;2;3;3;6;0;2;2;1;4;5;3;2;5;8;11;19;9;12;21;5;11;16;3;4;7;1;0;1;0;2;2;2;2019-03-17;7;8;3;1;-5;-6;-6;-24;-20;-11;-49;9;-30;-18;-11;-27;-7;-7;-73;-50;-54;-58;5;-30;-12;-4;-5;-6;-8;-47;-15;-10;-31;-9;-39;24;-11;-12;-1;-13;2.0;-30;-27;-44;-23;-25;-10;-30;-33;-28;-20;-44;-37;-72;-32;-25;-17;-28;-12;40;19;-17;3;-20;-22;-25;23;-12;3;3;-4;-35;-3;27;10;2;-4;-18;-9;-57;-82;-100;-63;-40;-85;-44;-21;-49;-54;18;7.0;-17.0;1;12:15:00;-1;LIV;FUL
