game;Accurate passes_away_1ST;Accurate passes_away_2ND;Accurate passes_away_ALL;Accurate passes_home_1ST;Accurate passes_home_2ND;Accurate passes_home_ALL;Aerials won_away_1ST;Aerials won_away_2ND;Aerials won_away_ALL;Aerials won_home_1ST;Aerials won_home_2ND;Aerials won_home_ALL;Ball possession_away_1ST;Ball possession_away_2ND;Ball possession_away_ALL;Ball possession_home_1ST;Ball possession_home_2ND;Ball possession_home_ALL;Big chances missed_away_1ST;Big chances missed_away_2ND;Big chances missed_away_ALL;Big chances missed_home_1ST;Big chances missed_home_2ND;Big chances missed_home_ALL;Big chances_away_1ST;Big chances_away_2ND;Big chances_away_ALL;Big chances_home_1ST;Big chances_home_2ND;Big chances_home_ALL;Blocked shots_away_1ST;Blocked shots_away_2ND;Blocked shots_away_ALL;Blocked shots_home_1ST;Blocked shots_home_2ND;Blocked shots_home_ALL;Clearances_away_1ST;Clearances_away_2ND;Clearances_away_ALL;Clearances_home_1ST;Clearances_home_2ND;Clearances_home_ALL;Corner kicks_away_1ST;Corner kicks_away_2ND;Corner kicks_away_ALL;Corner kicks_home_1ST;Corner kicks_home_2ND;Corner kicks_home_ALL;Counter attacks_away_1ST;Counter attacks_away_2ND;Counter attacks_away_ALL;Counter attacks_home_1ST;Counter attacks_home_2ND;Counter attacks_home_ALL;Crosses_away_1ST;Crosses_away_2ND;Crosses_away_ALL;Crosses_home_1ST;Crosses_home_2ND;Crosses_home_ALL;Dribbles_away_1ST;Dribbles_away_2ND;Dribbles_away_ALL;Dribbles_home_1ST;Dribbles_home_2ND;Dribbles_home_ALL;Duels won_away_1ST;Duels won_away_2ND;Duels won_away_ALL;Duels won_home_1ST;Duels won_home_2ND;Duels won_home_ALL;Fouls_away_ALL;Fouls_home_ALL;Goalkeeper saves_away_1ST;Goalkeeper saves_away_2ND;Goalkeeper saves_away_ALL;Goalkeeper saves_home_1ST;Goalkeeper saves_home_2ND;Goalkeeper saves_home_ALL;Hit woodwork_away_1ST;Hit woodwork_away_2ND;Hit woodwork_away_ALL;Hit woodwork_home_1ST;Hit woodwork_home_2ND;Hit woodwork_home_ALL;Interceptions_away_1ST;Interceptions_away_2ND;Interceptions_away_ALL;Interceptions_home_1ST;Interceptions_home_2ND;Interceptions_home_ALL;Long balls_away_1ST;Long balls_away_2ND;Long balls_away_ALL;Long balls_home_1ST;Long balls_home_2ND;Long balls_home_ALL;Offsides_away_1ST;Offsides_away_2ND;Offsides_away_ALL;Offsides_home_1ST;Offsides_home_2ND;Offsides_home_ALL;Passes_away_1ST;Passes_away_2ND;Passes_away_ALL;Passes_home_1ST;Passes_home_2ND;Passes_home_ALL;Possession lost_away_1ST;Possession lost_away_2ND;Possession lost_away_ALL;Possession lost_home_1ST;Possession lost_home_2ND;Possession lost_home_ALL;Red cards_away_1ST;Red cards_away_2ND;Red cards_away_ALL;Red cards_home_1ST;Red cards_home_2ND;Red cards_home_ALL;Shots inside box_away_1ST;Shots inside box_away_2ND;Shots inside box_away_ALL;Shots inside box_home_1ST;Shots inside box_home_2ND;Shots inside box_home_ALL;Shots off target_away_1ST;Shots off target_away_2ND;Shots off target_away_ALL;Shots off target_home_1ST;Shots off target_home_2ND;Shots off target_home_ALL;Shots on target_away_1ST;Shots on target_away_2ND;Shots on target_away_ALL;Shots on target_home_1ST;Shots on target_home_2ND;Shots on target_home_ALL;Shots outside box_away_1ST;Shots outside box_away_2ND;Shots outside box_away_ALL;Shots outside box_home_1ST;Shots outside box_home_2ND;Shots outside box_home_ALL;Tackles_away_1ST;Tackles_away_2ND;Tackles_away_ALL;Tackles_home_1ST;Tackles_home_2ND;Tackles_home_ALL;Total shots_away_1ST;Total shots_away_2ND;Total shots_away_ALL;Total shots_home_1ST;Total shots_home_2ND;Total shots_home_ALL;Yellow cards_away_1ST;Yellow cards_away_2ND;Yellow cards_away_ALL;Yellow cards_home_1ST;Yellow cards_home_2ND;Yellow cards_home_ALL;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
CRY X SHE 2020-02-01;95 (65%);145 (76%);240 (71%);272 (86%);146 (74%);418 (81%);10;14;24;17;14;31;32%;49%;40%;68%;51%;60%;0;1;1;0;1;1;0;1;1;0;1;1;0;4;4;1;4;5;10;18;28;5;7;12;1;4;5;4;5;9;0;0;0;1;1;2;2/6 (33%);1/10 (10%);3/16 (19%);1/14 (7%);3/14 (21%);4/28 (14%);2/3 (67%);9/13 (69%);11/16 (69%);3/7 (43%);2/6 (33%);5/13 (38%);27;37;64;33;31;64;15;9;1;2;3;0;3;3;;;;;;;7;6;13;4;6;10;14/36 (39%);11/34 (32%);25/70 (36%);18/37 (49%);11/25 (44%);29/62 (47%);0;0;0;1;0;1;146;191;337;317;198;515;72;77;149;78;81;159;;;;;;;0;6;6;3;5;8;0;3;3;4;1;5;0;3;3;1;2;3;0;4;4;3;2;5;11;9;20;4;10;14;0;10;10;6;7;13;1;1;2;1;2;3;1;2020-02-01;5;19;6;-5;-30;-15;30;17;18;16;56;19;34;44;27;13;11;-7;26;17;13;13;13;49;31;24;32;21;23;29;45;15;-30;-9;44;18;13;11;45;26;2.0;4;20;15;32;7;21;17;11;10;5;4;10;7;3;-34;11;-38;-24;-18;-5;-3;6;-9;36;22;-28;12;36;28;16;-10;4;60;43;11;9;8;22;2;-29;-27;-34;-45;-33;-13;-53;-38;-92;20;-93;76.0;0;13:00:00;-1;SHE;CRY
LEI X CHE 2020-02-01;201 (81%);178 (75%);379 (78%);176 (75%);193 (79%);369 (77%);6;11;17;8;9;17;52%;49%;51%;48%;51%;49%;1;0;1;1;2;3;1;1;2;1;2;3;3;0;3;3;2;5;10;8;18;16;2;18;4;2;6;2;2;4;0;0;0;0;1;1;2/10 (20%);3/4 (75%);5/14 (36%);2/6 (33%);3/10 (30%);5/16 (31%);7/10 (70%);9/13 (69%);16/23 (70%);5/10 (50%);2/4 (50%);7/14 (50%);30;32;62;28;35;63;14;16;1;1;2;1;0;1;;;;;;;5;4;9;3;6;9;18/31 (58%);12/33 (36%);30/64 (47%);11/29 (38%);15/37 (41%);26/66 (39%);1;0;1;0;1;1;247;238;485;234;244;478;82;91;173;84;77;161;;;;;;;4;2;6;4;4;8;1;0;1;3;2;5;1;2;3;1;3;4;1;0;1;3;3;6;9;6;15;8;17;25;5;2;7;7;7;14;0;2;2;0;2;2;2;2020-02-01;-2;-38;-26;-20;-6;-5;-12;-13;-8;-12;-21;-6;-11;-6;-6;-3;21;13;69;36;25;17;-5;6;-13;-36;-17;16;7;13;46;25;-18;-3;-19;-62;-38;-32;-9;-2;21.0;30;-43;28;11;-3;4;3;-6;-1;92;57;45;30;26;10;-2;8;2;1;3;5;51;24;14;5;8;-4;55;-74;-27;-5;15;1;3;14;68;32;-14;20;11;38;34;20;5;-5;-8;-35;-21;-60;-3;-10.0;2;10:30:00;0;CHE;LEI
LIV X SOU 2020-02-01;72 (57%);133 (69%);205 (64%);226 (78%);177 (73%);403 (76%);8;9;17;9;7;16;32%;46%;39%;68%;54%;61%;0;0;0;2;2;4;0;0;0;2;4;6;3;3;6;4;0;4;20;6;26;11;12;23;6;5;11;6;0;6;0;0;0;0;3;3;5/9 (56%);1/10 (10%);6/19 (32%);0/13 (0%);0/2 (0%);0/15 (0%);5/6 (83%);5/8 (63%);10/14 (71%);3/6 (50%);5/8 (63%);8/14 (57%);24;28;52;22;28;50;15;9;4;1;5;4;0;4;;;;;;;4;2;6;5;6;11;10/36 (28%);12/32 (38%);22/68 (32%);15/41 (37%);15/44 (34%);30/85 (35%);3;2;5;0;2;2;127;194;321;289;241;530;76;96;172;91;84;175;;;;;;;8;3;11;5;6;11;3;4;7;0;3;3;4;0;4;4;5;9;2;4;6;3;2;5;8;10;18;5;9;14;10;7;17;8;8;16;0;2;2;0;0;0;0;2020-02-01;-4;12;35;50;35;27;12;-27;-8;8;9;5;45;58;69;34;10;49;32;46;-29;6;10;42;55;56;38;51;-42;-6;-17;-5;-1;9;8;43;-37;9;-36;-53;-73.0;-39;-19;35;19;-5;21;38;8;9;9;13;13;13;2;-6;4;-3;-1;2;34;22;15;11;-25;-13;-7;13;-53;-31;-16;-29;-10;-15;-52;-9;-11;-10;15;-7;-13;-12;17;46;26;5;8;-31;-19;13;23;28.0;4;13:00:00;1;SOU;LIV
MUN X WOL 2020-02-01;154 (81%);127 (77%);281 (79%);303 (90%);257 (87%);560 (88%);3;5;8;3;6;9;37%;36%;37%;63%;64%;63%;0;2;2;0;2;2;0;2;2;0;2;2;2;4;6;1;2;3;6;15;21;8;4;12;3;3;6;1;3;4;0;1;1;0;0;0;4/11 (36%);5/8 (63%);9/19 (47%);0/7 (0%);5/16 (31%);5/23 (22%);6/10 (60%);10/17 (59%);16/27 (59%);6/10 (60%);7/11 (64%);13/21 (62%);30;36;66;25;30;55;15;14;1;4;5;2;2;4;;;;;;;10;9;19;2;3;5;18/31 (58%);10/27 (37%);28/58 (48%);9/14 (64%);17/23 (74%);26/37 (70%);0;1;1;0;0;0;189;165;354;338;295;633;58;59;117;67;73;140;;;;;;;6;7;13;0;6;6;3;2;5;3;5;8;2;2;4;1;4;5;1;1;2;5;5;10;13;15;28;8;11;19;7;8;15;5;11;16;0;2;2;0;3;3;0;2020-02-01;5;-22;-9;-6;-8;-44;-7;5;30;22;56;8;-54;-9;-13;-8;-8;-1;10;16;23;19;-9;8;10;-18;22;5;3;-19;-8;8;9;-3;45;34;32;20;11;-6;2.0;7;10;44;40;-38;22;18;8;-27;-15;-8;15;42;32;48;-36;51;36;41;42;13;6;4;7;26;35;-16;-56;-17;39;-31;18;13;12;11;46;-27;-28;6;14;-22;-4;-10;-33;-14;10;8;64;-30;81;27.0;0;15:30:00;0;WOL;MUN
NEW X NOR 2020-02-01;186 (81%);207 (81%);393 (81%);157 (82%);134 (77%);291 (80%);16;9;25;7;15;22;55%;60%;57%;45%;40%;43%;2;1;3;1;0;1;2;1;3;1;0;1;4;2;6;3;3;6;16;6;22;23;14;37;7;5;12;2;6;8;0;1;1;0;0;0;3/15 (20%);3/10 (30%);6/25 (24%);2/16 (13%);3/11 (27%);5/27 (19%);3/6 (50%);9/10 (90%);12/16 (75%);5/8 (63%);4/6 (67%);9/14 (64%);27;30;57;28;33;61;15;10;2;4;6;3;1;4;;;;;;;4;6;10;5;11;16;11/25 (44%);8/30 (27%);19/55 (35%);13/28 (46%);13/23 (57%);26/51 (51%);0;0;0;2;1;3;230;255;485;192;173;365;73;69;142;69;62;131;;;;;;;5;8;13;3;4;7;3;6;9;1;3;4;3;1;4;2;3;5;5;1;6;3;5;8;6;4;10;8;7;15;10;9;19;6;9;15;1;0;1;0;2;2;0;2020-02-01;-3;-7;-3;-4;-6;19;14;44;13;-74;-41;-19;-9;50;59;37;32;20;19;-28;-10;-17;28;-6;-45;-39;-60;-38;-26;-11;-65;-30;-12;4;-20;-63;-29;-13;-8;-7;28.0;14;-18;-13;-11;-39;-11;-32;-26;-19;-26;-11;-45;-30;-5;21;-79;8;-63;-42;-24;37;25;22;13;10;11;-55;8;30;26;17;29;39;18;-36;-83;-54;-25;-40;-15;-10;-5;-9;-14;-6;73;85;6;-12;2;-43.0;0;13:00:00;0;NOR;NEW
TOT X MCI 2020-02-02;291 (87%);317 (88%);608 (88%);114 (68%);147 (82%);261 (75%);8;5;13;5;4;9;67%;68%;67%;33%;32%;33%;3;1;4;0;0;0;3;1;4;0;1;1;4;3;7;0;0;0;6;7;13;9;20;29;1;5;6;1;1;2;0;2;2;0;0;0;1/6 (17%);2/18 (11%);3/24 (13%);0/5 (0%);0/1 (0%);0/6 (0%);4/14 (29%);6/8 (75%);10/22 (45%);4/8 (50%);5/7 (71%);9/15 (60%);22;22;44;28;23;51;14;8;0;1;1;3;3;6;1;1;2;0;0;0;9;3;12;4;8;12;15/24 (63%);15/19 (79%);30/43 (70%);8/32 (25%);8/23 (35%);16/55 (29%);0;0;0;1;1;2;333;359;692;168;179;347;68;71;139;73;51;124;0;1;1;0;0;0;8;6;14;0;3;3;4;2;6;0;0;0;3;3;6;0;3;3;3;2;5;0;0;0;7;8;15;14;7;21;11;8;19;0;3;3;3;2;5;1;1;2;0;2020-02-02;-4;-27;-30;-10;-3;-4;-5;-5;-6;-7;-7;-11;-7;-7;-13;-24;-20;-22;-38;-54;-29;-36;-9;-30;-29;-26;-16;-5;18;26;-19;-23;-15;-22;17;-58;-33;-23;-6;31;-27.0;-15;-4;-8;-11;-16;-93;-78;-53;-40;-29;-38;-28;-24;-15;-7;-8;-12;-16;-2;52;24;11;-10;-16;-15;-17;-9;-11;10;24;10;-7;-9;-17;-23;-53;-34;-39;-20;-19;-11;5;2;5;5;6;7;-5;-40;-55;-11.0;2;14:30:00;1;MCI;TOT
WAT X EVE 2020-02-01;209 (80%);118 (66%);327 (74%);121 (74%);131 (66%);252 (69%);9;17;26;12;21;33;62%;49%;56%;38%;51%;44%;0;2;2;0;0;0;1;3;4;1;0;1;2;1;3;1;2;3;5;16;21;10;10;20;2;2;4;1;3;4;0;2;2;0;0;0;4/11 (36%);3/15 (20%);7/26 (27%);1/5 (20%);0/7 (0%);1/12 (8%);8/9 (89%);3/7 (43%);11/16 (69%);2/7 (29%);5/13 (38%);7/20 (35%);35;41;76;26;42;68;14;17;0;0;0;2;0;2;;;;;;;3;7;10;6;3;9;14/36 (39%);15/41 (37%);29/77 (38%);13/30 (43%);13/38 (34%);26/68 (38%);1;1;2;0;0;0;262;179;441;164;200;364;75;92;167;68;100;168;0;1;1;0;0;0;5;4;9;6;2;8;1;3;4;3;3;6;4;1;5;2;0;2;2;1;3;0;3;3;10;12;22;7;8;15;7;5;12;6;5;11;0;4;4;0;2;2;3;2020-02-01;5;100;62;30;9;1;-25;-15;-5;-8;-8;7;-49;-30;-16;-11;-8;-3;-4;-4;-4;-4;-5;-27;-6;25;8;4;-9;-1;-3;-6;4;-5;1;1;62;32;-29;-12;-24.0;-20;-38;-91;-59;-30;-38;-36;-24;-14;-57;-33;-18;-40;-35;-8;-16;-10;-9;-2;2;44;26;16;3;2;6;-11;2;8;22;14;10;14;10;15;38;22;9;13;5;3;-9;-25;-8;7;60;57;78;9;66;-26.0;2;13:00:00;-1;EVE;WAT
WES X BHA 2020-02-01;210 (81%);299 (86%);509 (84%);143 (77%);94 (69%);237 (74%);16;12;28;23;5;28;58%;73%;65%;42%;27%;35%;3;1;4;1;0;1;3;1;4;2;0;2;1;2;3;2;1;3;8;5;13;5;15;20;0;6;6;3;1;4;0;0;0;0;1;1;4/7 (57%);3/17 (18%);7/24 (29%);5/17 (29%);0/5 (0%);5/22 (23%);2/5 (40%);5/11 (45%);7/16 (44%);5/12 (42%);7/10 (70%);12/22 (55%);31;29;60;42;30;72;9;8;2;1;3;1;3;4;;;;;;;6;6;12;7;8;15;16/39 (41%);18/29 (62%);34/68 (50%);18/28 (64%);17/37 (46%);35/65 (54%);1;0;1;1;1;2;260;347;607;185;136;321;72;81;153;75;73;148;;;;;;;3;9;12;6;2;8;4;6;10;2;1;3;1;5;6;4;2;6;3;4;7;2;2;4;10;9;19;9;14;23;6;13;19;8;4;12;0;1;1;0;1;1;3;2020-02-01;-15;2;-5;-8;-9;38;21;18;15;14;10;-36;39;32;30;1;-8;-10;-7;-9;-30;-16;-23;31;34;18;11;4;-3;-6;21;18;40;-28;4;26;10;-27;-22;-18;34.0;18;-38;-49;-35;32;-24;-20;-25;-46;-31;-22;-13;-23;-15;31;11;10;30;15;5;-5;-7;-10;-10;-32;-12;10;-12;-12;-12;-10;16;8;8;-17;-37;-21;81;-63;-100;-72;-78;-52;-55;-32;-84;-67;-52;16;-34;-67.0;3;13:00:00;0;BHA;WES
ARS X NEW 2020-02-16;112 (80%);127 (82%);239 (81%);255 (89%);330 (92%);585 (91%);9;7;16;7;9;16;33%;31%;32%;67%;69%;68%;1;1;2;0;1;1;1;1;2;0;5;5;0;3;3;2;0;2;15;5;20;8;7;15;3;3;6;4;1;5;;;;;;;1/8 (13%);3/7 (43%);4/15 (27%);2/16 (13%);1/8 (13%);3/24 (13%);6/9 (67%);7/9 (78%);13/18 (72%);6/14 (43%);6/9 (67%);12/23 (52%);31;30;61;23;26;49;9;15;3;0;3;1;1;2;0;1;1;0;2;2;1;9;10;8;2;10;14/24 (58%);8/20 (40%);22/44 (50%);14/24 (58%);10/15 (67%);24/39 (62%);2;2;4;0;1;1;140;155;295;285;358;643;55;47;102;59;52;111;;;;;;;2;3;5;4;6;10;3;2;5;4;2;6;1;1;2;3;4;7;2;3;5;5;0;5;8;10;18;7;5;12;4;6;10;9;6;15;0;0;0;1;1;2;0;2020-02-16;11;10;16;27;4;-22;-62;-56;-33;-34;-17;15;-13;19;17;13;14;11;-12;30;13;11;14;42;20;15;47;33;23;20;99;78;57;9;56;35;62;37;20;9;-2.0;-1;25;19;11;30;56;44;24;39;53;61;47;100;61;40;-34;20;14;-4;-6;-67;-39;-16;-2;8;18;-11;35;9;6;1;2;-34;-18;-12;-2;-6;-4;-2;5;8;4;9;10;-14;-47;-15;-15;9;38;46.0;4;14:30:00;1;NEW;ARS
ASV X TOT 2020-02-16;133 (75%);159 (76%);292 (76%);200 (78%);139 (74%);339 (76%);9;10;19;7;9;16;41%;52%;46%;59%;48%;54%;4;2;6;1;0;1;5;3;8;1;1;2;4;3;7;4;2;6;16;12;28;6;12;18;1;6;7;7;5;12;2;1;3;0;0;0;1/3 (33%);3/12 (25%);4/15 (27%);3/12 (25%);6/17 (35%);9/29 (31%);7/10 (70%);6/10 (60%);13/20 (65%);8/13 (62%);8/14 (57%);16/27 (59%);41;27;68;24;30;54;10;12;1;2;3;1;6;7;;;;;;;6;5;11;6;9;15;7/22 (32%);11/27 (41%);18/49 (37%);17/35 (49%);15/32 (47%);32/67 (48%);0;1;1;0;0;0;178;208;386;255;189;444;63;80;143;88;89;177;;;;;;;9;10;19;6;6;12;4;2;6;5;3;8;3;7;10;1;3;4;2;2;4;4;2;6;18;6;24;6;8;14;11;12;23;10;8;18;0;0;0;0;2;2;3;2020-02-16;-2;13;32;43;31;56;30;-37;-38;-34;-22;-7;33;-27;40;26;26;39;43;-72;-25;-9;-10;-1;8;24;18;100;68;26;23;39;26;-2;23;27;3;9;2;-40;-48.0;-32;-18;-3;-16;21;-11;-15;23;7;66;39;-38;-15;-15;-6;16;-2;4;-34;-11;-7;72;39;32;55;63;14;35;18;-42;-25;-15;-36;-10;4;5;6;-18;36;35;20;10;-9;-54;-100;-79;-56;-45;29;-23;-24.0;2;12:00:00;-1;TOT;ASV
BHA X WAT 2020-02-08;96 (67%);97 (62%);193 (64%);239 (82%);263 (85%);502 (83%);12;7;19;12;26;38;33%;34%;33%;67%;66%;67%;0;0;0;0;1;1;0;0;0;0;1;1;1;0;1;3;0;3;14;14;28;4;4;8;2;0;2;3;0;3;2;0;2;0;0;0;1/3 (33%);0/4 (0%);1/7 (14%);3/13 (23%);2/15 (13%);5/28 (18%);3/3 (100%);3/4 (75%);6/7 (86%);1/5 (20%);4/10 (40%);5/15 (33%);30;29;59;21;44;65;12;9;1;1;2;1;0;1;;;;;;;11;7;18;8;3;11;12/32 (38%);9/45 (20%);21/77 (27%);17/33 (52%);25/32 (78%);42/65 (65%);2;0;2;0;2;2;144;157;301;293;310;603;68;82;150;81;90;171;;;;;;;2;1;3;4;3;7;0;2;2;3;2;5;2;0;2;1;1;2;1;1;2;3;0;3;12;13;25;5;8;13;3;2;5;7;3;10;0;2;2;1;1;2;1;2020-02-08;-10;-10;-4;40;26;24;16;15;10;10;9;30;-34;-11;-14;-7;-3;3;51;33;9;5;79;6;-76;-32;-11;-5;4;1;6;-13;9;51;7;9;43;34;26;20;7.0;5;2;14;13;78;9;11;8;5;5;4;48;30;16;3;47;9;10;17;13;23;37;29;56;31;20;25;31;20;3;11;9;5;7;-17;-3;50;3;34;36;42;30;19;16;17;14;6;1;-6;5;9.0;1;15:30:00;0;WAT;BHA
CHE X MUN 2020-02-17;212 (84%);92 (71%);304 (80%);261 (87%);267 (87%);528 (87%);8;8;16;8;7;15;46%;30%;39%;54%;70%;61%;0;1;1;1;0;1;0;1;1;1;0;1;2;0;2;3;7;10;9;18;27;9;5;14;4;4;8;3;6;9;;;;;;;2/10 (20%);2/6 (33%);4/16 (25%);1/10 (10%);1/13 (8%);2/23 (9%);5/6 (83%);5/7 (71%);10/13 (77%);5/7 (71%);5/8 (63%);10/15 (67%);18;27;45;27;27;54;11;11;0;1;1;0;1;1;0;1;1;0;1;1;7;8;15;5;2;7;14/28 (50%);5/15 (33%);19/43 (44%);14/31 (45%);17/23 (74%);31/54 (57%);0;0;0;1;1;2;252;130;382;299;307;606;72;58;130;65;73;138;;;;;;;5;2;7;5;6;11;3;1;4;4;2;6;1;2;3;0;1;1;1;1;2;2;4;6;5;7;12;11;7;18;6;3;9;7;10;17;0;3;3;1;3;4;2;2020-02-17;-10;-1;-5;-2;-11;-56;-35;-22;-14;-9;-3;-6;-3;14;11;63;33;30;13;36;-25;7;-4;7;4;-29;-7;-1;40;27;22;-13;-5;-2;-2;4;13;6;2;-55;16.0;17;17;21;10;-1;10;10;10;10;34;24;52;4;-29;-16;27;-7;-5;34;30;5;-32;-97;-61;-37;-22;19;-27;-40;-21;-2;30;2;9;44;-37;-34;8;-12;12;5;85;58;32;22;18;33;16;-33;32;-12.0;0;18:00:00;-1;MUN;CHE
EVE X CRY 2020-02-08;159 (76%);164 (78%);323 (77%);144 (73%);119 (73%);263 (73%);17;8;25;16;14;30;51%;56%;54%;49%;44%;46%;0;1;1;0;2;2;0;1;1;1;3;4;1;1;2;1;1;2;12;8;20;9;13;22;2;4;6;0;4;4;0;0;0;0;2;2;2/8 (25%);1/12 (8%);3/20 (15%);2/13 (15%);3/11 (27%);5/24 (21%);6/10 (60%);7/12 (58%);13/22 (59%);5/8 (63%);7/10 (70%);12/18 (67%);35;28;63;37;35;72;12;11;2;3;5;0;1;1;1;1;2;0;1;1;5;4;9;8;4;12;12/28 (43%);7/25 (28%);19/53 (36%);11/25 (44%);16/27 (59%);27/52 (52%);0;2;2;0;1;1;210;210;420;196;162;358;86;79;165;89;73;162;;;;;;;2;6;8;3;8;11;2;4;6;1;3;4;0;2;2;3;5;8;1;1;2;2;1;3;7;8;15;12;8;20;3;7;10;5;9;14;1;0;1;0;0;0;1;2020-02-08;-13;-5;39;26;-22;-23;-21;-16;-14;69;31;-6;10;5;3;-5;-3;-2;5;5;6;-5;37;34;20;14;38;46;45;29;19;11;1;33;-51;-27;-14;-15;-11;-6;-16.0;-12;-8;-17;-13;27;-40;-87;-55;-35;-46;-28;-17;-63;-72;-10;25;-5;-2;4;-41;-9;48;52;36;37;18;10;-22;-15;-2;-6;-11;-9;-10;-1;-5;-14;-6;-12;7;-39;-35;-65;-49;-23;14;100;71;-14;100;56.0;3;10:30:00;1;CRY;EVE
NOR X LIV 2020-02-15;260 (85%);264 (83%);524 (84%);154 (78%);114 (65%);268 (72%);4;9;13;5;6;11;62%;66%;64%;38%;34%;36%;0;2;2;0;0;0;0;2;2;0;0;0;3;1;4;0;1;1;1;6;7;18;15;33;3;4;7;0;2;2;0;0;0;0;1;1;1/13 (8%);3/17 (18%);4/30 (13%);0/0 (0%);2/3 (67%);2/3 (67%);4/11 (36%);1/5 (20%);5/16 (31%);2/5 (40%);4/7 (57%);6/12 (50%);16;22;38;21;22;43;11;5;0;1;1;1;4;5;0;0;0;0;1;1;3;2;5;8;15;23;20/38 (53%);14/31 (45%);34/69 (49%);12/38 (32%);10/32 (31%);22/70 (31%);0;0;0;1;0;1;306;318;624;197;176;373;75;88;163;58;79;137;;;;;;;4;7;11;0;3;3;5;2;7;0;3;3;1;5;6;0;1;1;5;1;6;0;2;2;6;10;16;10;7;17;9;8;17;0;5;5;0;2;2;1;0;1;1;2020-02-15;-4;-12;-13;-35;-23;-17;-14;-30;-21;-20;-16;-38;-14;-20;-16;-10;-6;-15;-13;-12;-13;-12;-26;-43;-30;-22;-59;-33;-1;4;-6;-16;-48;-19;-57;-39;-45;-25;-12;-43;-45.0;-32;-23;-19;-16;-46;-55;-32;-7;31;7;-10;-9;-13;-30;-100;-32;-100;-100;-62;-44;-21;-40;-78;-80;-49;-31;-22;-18;-9;-5;-25;-17;59;19;6;-58;-37;-35;-32;-24;-52;-54;-33;-16;-49;-27;-25;-7;-19;31;12.0;0;15:30:00;-1;LIV;NOR
SHE X BOU 2020-02-09;119 (68%);164 (76%);283 (72%);168 (71%);152 (72%);320 (71%);15;13;28;19;22;41;42%;51%;46%;58%;49%;54%;;;;;;;1;0;1;1;1;2;1;0;1;5;1;6;24;23;47;7;13;20;1;3;4;6;2;8;;;;;;;2/9 (22%);1/6 (17%);3/15 (20%);7/24 (29%);2/12 (17%);9/36 (25%);1/3 (33%);4/10 (40%);5/13 (38%);8/9 (89%);5/7 (71%);13/16 (81%);22;31;53;33;45;78;8;10;2;1;3;0;1;1;;;;;;;6;1;7;4;3;7;9/32 (28%);12/29 (41%);21/61 (34%);22/40 (55%);19/47 (40%);41/87 (47%);0;1;1;0;0;0;175;216;391;238;211;449;82;81;163;101;87;188;;;;;;;5;3;8;9;5;14;3;4;7;2;2;4;1;1;2;4;2;6;0;2;2;2;0;2;2;8;10;5;12;17;5;5;10;11;5;16;0;3;3;1;1;2;1;2020-02-09;17;-20;-40;-19;-7;-27;-15;16;7;8;15;27;13;-14;-2;5;9;-7;-8;-12;12;46;32;30;46;30;20;28;20;34;45;39;30;25;23;8;7;7;7;36;54.0;33;33;44;69;12;40;36;20;17;16;16;7;2;9;2;4;-10;8;-38;-15;-4;5;34;22;11;29;-62;16;-56;-24;-6;-3;4;6;30;11;-32;-55;-10;-14;19;11;90;51;29;10;3;-1;-28;-25;-48.0;2;12:00:00;1;BOU;SHE
