game;Accurate passes_away;Accurate passes_home;Aerials won_away;Aerials won_home;Ball possession_away;Ball possession_home;Blocked shots_away;Blocked shots_home;Corner kicks_away;Corner kicks_home;Counter attacks_away;Counter attacks_home;Duels won_away;Duels won_home;Fouls_away;Fouls_home;Goalkeeper saves_away;Goalkeeper saves_home;Hit woodwork_away;Hit woodwork_home;Offsides_away;Offsides_home;Passes_away;Passes_home;Red cards_away;Red cards_home;Shots inside box_away;Shots inside box_home;Shots off target_away;Shots off target_home;Shots on target_away;Shots on target_home;Shots outside box_away;Shots outside box_home;Total shots_away;Total shots_home;Yellow cards_away;Yellow cards_home;away_score;both_score_No;both_score_Over;both_score_Under;both_score_Yes;data;double_chance_12;double_chance_1X;double_chance_X2;draw_no_bet_1;draw_no_bet_2;final_result_1;final_result_2;final_result_X;first_half_1;first_half_2;first_half_X;fl_both_score_No;fl_both_score_Over;fl_both_score_Under;fl_both_score_Yes;fl_double_chance_12;fl_double_chance_1X;fl_double_chance_X2;fl_draw_no_bet_1;fl_draw_no_bet_2;fl_final_result_1;fl_final_result_2;fl_final_result_X;fl_first_half_1;fl_first_half_2;fl_first_half_X;fl_total_goals_Over_0.5;fl_total_goals_Over_1.5;fl_total_goals_Over_2.5;fl_total_goals_Over_3.5;fl_total_goals_Over_4.5;fl_total_goals_Over_5.5;fl_total_goals_Under_0.5;fl_total_goals_Under_1.5;fl_total_goals_Under_2.5;fl_total_goals_Under_3.5;fl_total_goals_Under_4.5;fl_total_goals_Under_5.5;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home;total_goals_Over_0.5;total_goals_Over_1.5;total_goals_Over_2.5;total_goals_Over_3.5;total_goals_Over_4.5;total_goals_Over_5.5;total_goals_Under_0.5;total_goals_Under_1.5;total_goals_Under_2.5;total_goals_Under_3.5;total_goals_Under_4.5;total_goals_Under_5.5
VIT X CAP 2016-11-06;241 (72%);256 (73%);17;24;48%;52%;3;9;2;9;;;53;69;18;13;3;2;0;1;4;2;337;353;;;4;19;1;11;4;5;4;6;8;25;2;2;2;1.75;;;2.00;2016-11-06;1.30;1.20;2.10;1.30;3.40;1.75;4.75;3.50;2.50;5.00;2.10;False;;;True;True;True;False;True;False;True;False;False;False;True;False;True;True;True;True;True;False;False;False;False;False;False;True;0.0;-8.04;-3.78;-6.62;-7.82;-4.34;-1.87;1.2;-23.8;-12.44;-12.4;0.0;-12.4;-12.46;-3.84;-29.37;-17.19;-9.95;7.8;21.81;20.57;36.84;-7.0;-80.4;-34.75;-21.59;-12.05;-2.8;54.21;32.09;18.93;66.07;42.49;-11.16;25.22;53.67;32.77;-74.15;-34.35;-19.84;0.0;-13.02;-1.16;6.47;30.43;58.0;12.33;1.51;1.7;42.19;49.4;36.1;23.18;69.99;-41.1;-14.57;27.84;-6.18;-5.82;32.95;21.05;41.06;26.91;73.87;44.19;33.78;46.22;18.85;60.48;36.54;66.39;-40.13;7.7;48.13;61.0;45.67;32.87;21.71;7.53;7.11;4.53;59.49;100.0;59.39;31.78;24.99;10.77;6.31;4.22;0.8;-4.8;20.0;3;17:00:00;1;CAP;VIT;1.08;1.36;2.15;3.75;9.00;19.00;8.50;3.00;1.67;1.25;1.07;1.02
CHA X FIG 2016-11-06;204 (68%);307 (81%);20;20;44%;56%;2;7;4;8;;;52;58;20;16;7;4;0;2;2;2;299;381;1;0;6;15;4;9;4;8;4;9;10;24;4;1;0;1.62;;;2.20;2016-11-06;1.30;1.20;2.05;1.30;3.40;1.80;4.50;3.50;2.50;5.50;2.00;True;;;False;True;True;False;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;True;True;True;True;True;-4.6;-3.87;-4.52;-0.44;31.2;18.54;-29.7;-9.82;-4.78;-4.06;11.1;-7.33;-9.4;-6.3;-8.83;-49.33;-29.15;21.8;10.24;22.1;17.05;10.7;5.6;-44.36;-18.42;-7.18;34.93;23.08;24.82;3.14;1.1;-2.34;-2.16;-2.7;-2.26;-0.91;-0.91;5.2;8.02;4.14;30.0;-20.66;-6.43;-44.87;-2.72;-3.87;-2.23;-30.66;-21.23;-12.4;27.2;14.26;19.26;15.16;7.72;7.44;-31.36;9.03;94.61;57.72;31.16;19.89;-51.87;-27.57;-8.39;-1.61;93.13;-40.5;100.0;100.0;61.05;34.53;42.09;14.34;7.11;72.54;76.44;49.53;-26.3;45.76;43.52;24.04;15.06;36.72;83.86;56.88;71.81;45.68;33.3;-12.23;16.5;-25.0;1;19:30:00;1;FIG;CHA;1.10;1.44;2.40;5.00;11.00;23.00;7.50;2.63;1.53;1.17;1.05;1.01
CFC X CAM 2016-11-06;529 (85%);209 (71%);16;10;68%;32%;7;5;2;5;;;41;39;11;12;4;1;0;1;1;1;621;296;;;6;6;4;5;1;6;6;10;12;16;3;1;0;2.05;;;1.70;2016-11-06;1.38;1.40;1.57;1.73;2.00;2.45;3.00;3.10;3.10;3.25;2.25;True;;;False;True;True;False;True;False;True;False;False;False;False;True;True;True;False;False;False;False;False;False;True;True;True;True;-1.2;-22.21;-19.39;-10.85;-8.68;-11.65;-9.06;-12.33;59.0;25.7;40.57;-1.91;24.04;7.45;-7.4;-9.78;-13.45;26.4;9.3;18.88;9.45;3.85;30.6;38.13;21.03;-11.8;2.82;-4.9;-9.53;-10.43;35.1;17.59;10.92;17.32;6.06;3.57;0.9;26.14;46.13;33.09;-30.0;20.9;8.19;-4.17;-7.17;15.1;-8.85;-9.52;-9.52;70.83;35.07;16.99;26.24;6.74;-5.42;-37.25;8.86;-21.16;-18.09;-11.75;-8.36;-4.1;-4.17;23.32;31.03;16.89;68.49;-25.2;35.27;8.67;-5.57;-36.5;-31.6;19.43;0.84;5.31;-20.6;-3.98;-19.07;4.4;-8.4;-8.49;-31.92;-42.7;-29.12;-20.09;-15.09;-10.26;-12.76;-26.32;-10.74;85.0;2;19:30:00;1;CAM;CFC;1.06;1.29;2.00;3.40;7.00;15.00;10.00;3.50;1.80;1.30;1.10;1.03
GRE X SPT 2016-11-07;384 (85%);463 (85%);11;12;46%;54%;1;6;0;5;1;0;65;44;10;11;2;1;1;1;;;453;542;;;5;4;9;6;4;2;9;10;14;14;3;4;3;1.75;;;2.00;2016-11-07;1.33;1.20;2.05;1.30;3.40;1.80;4.75;3.40;2.50;5.00;2.05;True;;;False;True;False;True;False;True;False;True;False;False;True;False;True;True;True;False;False;False;False;False;False;True;True;True;4.0;1.62;-6.6;-18.02;-7.28;8.4;6.66;3.18;-6.27;-8.94;-8.54;6.38;-7.96;27.4;9.4;-35.0;-2.8;2.2;32.2;21.13;-32.4;-9.23;7.79;-3.58;-7.45;22.93;11.22;9.45;-28.07;-16.29;-19.46;-39.49;-26.76;8.63;-21.9;-5.39;7.8;-8.6;-5.41;-6.22;-75.0;-2.19;2.05;-77.95;-43.59;9.13;-23.69;-12.27;-5.49;4.49;-28.04;27.8;15.07;16.62;4.43;4.42;9.13;2.64;23.07;15.22;11.52;13.95;30.22;8.41;6.92;7.64;42.7;44.13;27.42;25.57;18.73;13.5;-27.36;-10.83;-4.45;-10.28;7.64;0.47;25.44;-22.36;-10.8;-8.24;21.87;56.8;42.3;25.75;16.29;8.86;2.59;14.33;1.83;-80.0;0;20:00:00;-1;SPT;GRE;1.08;1.40;2.25;4.00;9.00;19.00;8.00;2.75;1.62;1.22;1.07;1.02
FLU X CAP 2016-11-15;351 (84%);330 (84%);16;17;52%;48%;4;3;4;4;;;55;64;16;14;4;2;;;2;5;420;394;;;4;11;7;8;3;5;10;5;14;16;3;3;1;1.75;;;2.00;2016-11-15;1.29;1.14;2.30;1.22;4.00;1.62;6.00;3.60;2.25;5.50;2.20;False;;;True;False;True;True;False;False;False;False;True;True;False;False;True;True;False;False;False;False;False;False;True;True;True;True;10.0;-17.8;-14.21;-3.33;-18.99;-5.19;11.27;11.38;-33.73;-19.07;-20.73;9.95;-14.26;43.9;-23.3;7.0;6.53;5.67;1.81;-3.3;3.9;90.62;39.91;50.0;25.85;11.86;3.02;-7.21;22.6;13.93;56.16;31.27;-27.4;47.53;-16.31;-44.39;-34.43;-29.79;-27.91;-53.12;0.0;-31.25;-20.47;-13.7;7.77;36.66;5.48;0.83;88.06;54.92;29.47;14.74;6.36;4.8;10.86;-6.8;17.35;-46.8;-45.17;-24.81;-88.08;-49.46;-28.53;-13.25;-5.66;4.43;8.25;31.32;0.9;26.16;11.17;2.47;2.03;-19.0;-11.31;-5.41;-1.92;-5.22;-17.4;-0.69;1.0;2.93;39.37;25.87;27.48;18.43;37.93;16.92;-52.83;-30.74;-24.26;80.0;1;17:00:00;0;CAP;FLU;1.07;1.33;2.05;3.75;8.00;17.00;9.00;3.25;1.75;1.25;1.08;1.02
BOT X CHA 2016-11-16;166 (65%);372 (82%);22;11;36%;64%;0;3;6;12;2;0;57;52;18;15;5;0;0;2;2;2;255;454;;;6;7;5;6;2;4;1;6;7;13;1;3;2;1.67;;;2.10;2016-11-16;1.25;1.13;2.38;1.22;4.00;1.53;6.00;3.75;2.25;6.00;2.10;True;;;False;True;False;True;False;True;False;True;False;False;True;False;True;True;False;False;False;False;False;False;True;True;True;True;1.6;6.62;34.62;24.7;64.43;39.88;5.06;2.12;11.71;7.97;29.32;2.55;23.51;43.56;30.1;22.55;16.57;7.9;-41.6;-55.82;-41.16;-25.04;8.12;-14.97;-6.01;-1.38;-76.75;-42.1;-21.51;-4.26;8.51;37.75;25.7;8.03;23.53;16.86;16.5;34.79;19.32;29.76;0.0;20.93;30.42;9.47;-7.0;9.17;7.7;30.73;14.39;-12.5;-33.63;-12.67;-10.86;-12.54;-7.8;100.0;29.73;67.29;39.36;28.13;26.08;11.65;-10.74;-35.27;32.13;12.89;53.75;25.36;49.15;38.07;26.64;15.51;5.98;2.53;1.23;-4.8;-57.52;-33.37;13.99;-19.02;-10.48;20.84;-24.16;-5.88;20.84;11.06;5.86;41.12;27.19;7.48;22.41;50.0;0;19:30:00;-1;CHA;BOT;1.08;1.36;2.15;4.00;9.00;19.00;8.50;3.00;1.67;1.22;1.07;1.02
CFC X STA 2016-11-16;327 (81%);392 (84%);18;6;47%;53%;2;0;5;0;;;60;44;13;18;3;2;1;0;1;1;406;469;;;6;5;4;8;2;4;2;7;8;12;2;3;0;1.75;;;2.00;2016-11-16;1.25;1.10;2.80;1.13;6.00;1.44;7.50;4.20;1.91;7.00;2.40;True;;;False;True;True;False;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;True;True;True;True;True;10.0;42.81;28.82;20.68;40.84;26.96;21.49;75.08;46.42;27.52;-22.93;8.22;-3.37;-0.39;6.27;-5.1;0.56;0.14;-30.48;-14.46;-4.09;-63.29;32.15;-33.57;-8.67;-1.41;4.05;1.85;-34.4;-25.65;-15.95;-10.18;-6.13;-32.73;7.6;11.84;9.67;10.08;10.32;49.87;35.0;33.39;13.59;6.69;72.59;-0.49;34.93;15.52;-24.93;-16.05;-16.74;-11.65;-36.46;-19.73;-11.1;-6.35;7.6;-3.52;5.23;3.2;2.0;-24.9;-19.01;-12.54;-8.32;-5.82;64.14;8.94;36.68;21.01;16.69;8.59;-1.4;-1.96;68.6;38.42;61.55;35.93;8.48;15.71;-10.76;-4.53;-36.32;-22.3;-18.59;-11.01;-7.25;-2.79;30.6;13.08;13.27;-25.0;1;21:00:00;1;STA;CFC;1.05;1.25;1.80;3.00;6.00;13.00;11.00;3.75;2.00;1.36;1.13;1.04
AME X FLA 2016-11-16;399 (81%);246 (73%);22;24;60%;40%;0;3;10;5;;;52;55;11;13;5;2;0;1;1;4;495;336;;;6;6;7;4;3;5;4;6;10;12;0;1;1;1.67;;;2.10;2016-11-16;1.25;2.80;1.09;5.50;1.14;8.00;1.44;4.00;6.50;2.05;2.30;True;;;False;True;False;True;False;True;False;True;False;False;True;False;True;False;False;False;False;False;False;True;True;True;True;True;4.0;-22.27;63.0;27.44;9.69;0.39;-7.6;-52.03;-28.72;22.0;58.6;6.38;60.6;36.12;18.21;-28.11;-23.43;-18.91;-14.12;-11.28;-7.73;-27.1;-6.5;-18.71;-13.72;-10.76;-9.0;-100.0;-65.91;-1.38;-3.01;-3.98;-57.4;-8.11;-33.18;-23.45;-14.69;-64.49;-33.18;-23.65;;-32.29;-17.43;-27.24;-17.29;-6.32;-11.01;-6.21;8.97;3.59;8.54;6.49;35.26;27.03;17.88;26.89;-10.56;16.06;7.39;4.06;2.46;0.39;0.39;1.67;2.43;27.88;18.01;-11.57;5.28;22.61;12.92;5.29;-25.42;-13.32;-9.8;-11.21;-7.06;-37.73;-11.4;-18.93;-27.75;88.47;43.99;49.72;30.23;0.14;-30.56;-17.31;-13.85;-36.29;23.0;-85.0;0;21:45:00;-1;FLA;AME;1.07;1.30;1.95;3.50;7.00;15.00;9.50;3.40;1.85;1.29;1.10;1.03
FIG X COR 2016-11-16;254 (72%);234 (72%);12;25;52%;48%;3;0;3;3;;;69;65;15;26;4;1;1;0;1;8;355;326;1;0;4;2;7;2;2;5;8;5;12;7;2;3;1;1.80;;;1.95;2016-11-16;1.36;1.57;1.40;2.00;1.73;3.00;2.40;3.20;3.40;3.25;2.10;False;;;True;False;True;True;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;True;True;True;True;10.0;12.52;-30.53;-17.44;-17.11;-13.98;-7.13;-12.37;-7.67;4.4;0.16;-32.4;-30.2;-17.65;-10.92;-2.29;-12.95;-12.45;-12.27;-17.16;-12.34;-3.27;-16.13;3.2;5.42;4.23;-39.73;-22.01;19.4;-5.6;-6.98;-6.8;45.6;-4.99;17.15;4.52;9.3;-6.4;-85.06;-43.32;10.0;-25.05;-15.1;40.25;25.17;-10.96;15.93;10.92;32.95;-23.33;-2.35;-29.84;29.97;40.21;30.61;18.04;-8.39;-30.03;-12.48;-5.05;4.8;10.65;15.56;21.26;9.27;7.15;29.33;-3.71;22.72;28.81;23.55;20.46;16.84;13.91;21.4;-35.67;-7.11;7.3;38.87;2.46;1.63;4.86;3.59;2.83;-28.76;41.24;16.01;10.67;7.49;20.94;7.83;65.0;1;21:45:00;0;COR;FIG;1.08;1.36;2.25;4.00;9.00;19.00;8.50;3.00;1.62;1.22;1.07;1.02
SPT X CRU 2016-11-16;328 (82%);374 (85%);11;20;47%;53%;3;6;7;7;;;40;55;11;10;5;4;0;1;4;0;398;441;;;8;11;3;7;5;5;3;7;11;18;2;2;1;1.91;;;1.91;2016-11-16;1.38;1.29;1.75;1.53;2.38;2.10;3.75;3.10;2.88;3.75;2.10;True;;;False;True;False;True;False;True;False;True;False;False;True;False;True;False;False;False;False;False;False;True;True;True;True;True;-10.0;-6.58;-3.54;-1.36;0.55;-5.13;-7.8;-9.81;-11.0;-11.71;-6.71;-7.95;5.0;6.21;10.87;6.11;27.92;10.5;2.27;-3.6;21.4;11.38;-26.72;3.59;-8.6;-7.02;-9.36;-9.27;-18.84;19.6;-46.2;-25.05;-14.43;-63.29;-3.2;-4.0;25.41;-95.64;-88.48;-46.13;45.0;-20.17;-20.41;-11.63;-3.29;-5.23;-1.86;-61.04;-40.2;23.8;-26.2;-11.31;9.2;12.15;8.19;9.54;2.4;10.26;35.32;65.92;54.49;34.94;48.16;29.16;16.71;15.28;15.38;-2.6;20.73;40.77;27.69;19.63;35.24;23.99;16.18;3.4;7.48;48.39;-10.4;34.2;22.43;46.18;34.43;19.47;48.55;31.09;23.48;-57.6;42.4;-7.95;9.1;25.0;0;21:45:00;-1;CRU;SPT;1.08;1.36;2.15;3.75;9.00;19.00;8.00;3.00;1.67;1.25;1.07;1.02
SAN X VIT 2016-11-17;277 (78%);298 (77%);14;19;48%;52%;3;2;2;6;;;53;52;14;16;2;5;0;1;3;2;354;387;;;9;7;6;4;7;5;7;4;16;11;1;3;2;1.95;;;1.80;2016-11-17;1.18;1.10;3.00;1.13;6.00;1.36;7.00;4.50;1.91;6.00;2.50;False;;;True;True;True;False;True;False;True;False;False;True;False;False;True;True;True;True;True;False;False;False;False;False;False;True;8.0;-29.55;35.4;9.86;-55.5;-33.18;-21.47;-19.26;-8.22;38.2;25.75;8.76;-36.8;17.8;-7.2;5.4;-8.99;-6.81;6.0;11.91;12.33;38.63;9.21;28.93;27.41;75.88;50.96;34.29;100.0;63.65;56.65;36.11;18.91;14.47;1.96;-2.5;-3.78;3.67;-1.33;17.0;-40.0;-48.0;-30.75;-21.96;-38.35;31.81;-19.47;44.6;20.44;15.46;34.14;23.02;13.43;11.19;14.49;2.5;20.31;-4.4;-3.9;-79.34;-49.57;-30.95;-12.4;10.67;23.41;48.55;58.5;13.78;37.53;24.69;16.69;-21.83;-7.63;-11.6;8.17;-34.27;-22.8;-18.06;8.7;-18.58;-15.0;-9.72;-8.81;38.03;18.33;44.18;24.54;12.87;-6.97;1.3;-63.1;-100.0;3;19:30:00;1;VIT;SAN;1.03;1.18;1.60;2.50;4.33;9.00;15.00;4.50;2.30;1.50;1.20;1.07
SPO X GRE 2016-11-17;504 (85%);348 (79%);8;8;57%;43%;2;3;1;4;;;48;54;17;15;5;0;;;3;2;593;443;;;1;8;3;5;1;6;5;6;6;14;2;3;1;1.62;;;2.20;2016-11-17;1.34;1.29;1.83;1.40;2.75;2.00;3.75;3.30;2.75;4.75;2.00;False;;;True;False;True;True;False;False;False;False;True;True;False;False;True;True;False;False;False;;False;False;True;True;True;False;10.0;3.95;4.66;6.49;83.07;42.9;18.45;3.91;-6.76;38.24;41.88;6.9;23.5;22.57;12.33;2.89;8.4;2.3;-7.8;-7.29;-7.45;-8.28;5.05;-12.95;-10.35;-9.14;41.77;-34.7;25.3;31.45;19.24;4.88;-13.45;3.95;-10.07;-15.94;31.33;14.56;45.99;24.87;;37.68;17.35;7.49;-2.73;3.3;-8.11;-9.21;-8.0;-7.28;-6.86;-6.23;-6.23;5.67;7.16;10.13;-1.9;75.53;49.41;26.05;-17.9;-7.05;-14.29;-8.77;-94.95;-85.27;-55.48;3.1;-37.76;-27.61;-13.76;10.97;24.34;10.82;7.79;0.9;-4.31;-0.72;-3.6;-1.73;3.4;8.17;16.66;5.08;-4.57;-5.67;-8.43;-40.43;-28.27;-4.93;-42.87;80.0;1;19:30:00;0;GRE;SPO;1.10;1.50;2.40;5.00;11.00;;7.00;2.50;1.53;1.17;1.05;-1
CAM X PAL 2016-11-17;157 (69%);366 (81%);17;17;34%;66%;3;2;3;3;;;51;69;27;18;4;3;0;1;0;5;227;451;;;6;8;5;5;4;5;6;4;12;12;4;2;1;2.05;;;1.70;2016-11-17;1.34;1.36;1.67;1.57;2.25;2.25;3.20;3.30;2.88;3.40;2.25;False;;;True;False;True;True;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;True;True;True;True;-10.0;30.15;22.39;18.44;16.26;9.23;7.72;6.82;36.29;28.44;13.31;-4.95;13.42;-9.3;-4.12;-3.82;15.13;12.51;33.26;-76.6;-30.97;-16.82;-1.94;-7.66;-3.7;36.21;33.13;26.29;17.03;10.79;4.86;-4.13;7.2;29.0;-22.8;-7.17;4.6;5.07;7.08;5.5;45.0;15.83;-22.1;-3.11;4.98;-33.8;6.67;12.99;14.34;18.14;20.39;36.74;19.2;19.14;-18.88;-4.52;-3.31;81.12;46.79;23.34;12.27;-98.0;-52.98;-29.56;62.02;28.83;66.45;-4.64;41.0;31.25;15.99;11.38;5.66;35.24;22.45;15.22;7.85;-6.05;62.4;-19.34;-12.7;-0.45;7.25;11.9;15.52;12.5;10.09;-36.8;-15.97;38.19;-6.83;0.0;1;21:00:00;0;PAL;CAM;1.05;1.25;1.85;3.25;6.00;13.00;11.00;3.75;1.95;1.33;1.13;1.04
INT X PON 2016-11-17;187 (65%);220 (63%);24;38;46%;54%;2;1;4;6;;;56;75;19;15;2;2;;;0;2;289;350;;;5;7;4;5;3;3;4;2;9;9;3;1;1;1.57;;;2.25;2016-11-17;1.29;1.14;2.40;1.18;4.50;1.57;6.00;3.80;2.20;6.50;2.10;False;;;True;False;True;True;False;False;False;False;True;True;False;False;True;True;False;False;False;False;False;False;True;True;True;True;6.0;3.94;2.53;1.84;81.1;48.7;29.42;14.25;4.04;-7.98;4.8;9.57;4.8;7.88;4.21;2.03;-30.8;-18.96;-12.43;-8.13;-5.58;11.8;66.29;3.76;4.6;-4.33;-5.18;-8.29;-17.93;-9.53;-9.04;12.4;7.97;50.01;4.0;0.56;-1.72;-3.3;4.3;25.67;;13.14;10.69;4.23;29.95;28.93;10.7;-40.3;-25.58;-20.34;-13.18;20.98;-39.02;-15.26;-82.7;-43.26;20.96;-21.3;-8.78;-4.32;-3.5;-4.28;36.5;16.35;-23.0;-5.68;-6.11;14.22;-19.35;-9.24;27.0;-16.4;-27.81;-11.97;8.6;35.27;51.74;37.99;10.55;26.87;24.89;21.73;10.22;8.85;33.1;22.14;70.62;45.19;29.8;5.68;23.79;-20.0;1;21:00:00;0;PON;INT;1.08;1.40;2.25;4.00;9.00;21.00;8.00;2.75;1.62;1.22;1.07;1.02
CAP X SPT 2016-11-20;428 (83%);295 (79%);11;16;58%;42%;2;2;6;5;;;44;56;12;11;4;1;;;2;0;518;374;;;6;8;5;5;1;6;2;5;8;13;2;0;0;1.67;;;2.10;2016-11-20;1.29;1.18;2.00;1.33;3.25;1.75;4.50;3.60;2.50;5.00;2.05;True;;;False;True;True;False;True;False;True;False;False;True;False;False;True;True;False;False;False;False;False;False;True;True;True;True;3.2;3.57;0.27;4.87;7.53;-20.13;-5.58;3.87;3.92;5.84;8.84;10.1;38.84;21.4;98.44;55.24;69.56;5.23;-26.9;-22.37;-14.02;-12.04;6.69;-5.61;-2.29;-4.12;-5.28;23.35;85.48;49.24;27.84;14.1;3.98;4.66;-30.75;-22.56;-17.69;-8.82;-3.55;1.5;5.0;-3.5;-3.69;47.36;29.04;3.45;14.51;6.25;-6.1;-60.92;-59.54;-33.36;-17.78;-8.27;1.48;3.63;2.49;-68.52;-38.19;-26.36;62.8;25.64;74.87;38.93;77.94;-59.51;30.49;11.55;8.36;0.87;-3.05;3.1;0.49;0.49;1.12;-5.2;-7.95;-9.97;4.89;-16.16;-10.04;-10.99;-11.55;-11.88;-15.7;-13.71;-17.15;-19.19;-15.41;0.93;-12.86;-5.0;2;17:00:00;1;SPT;CAP;1.08;1.40;2.30;4.33;10.00;21.00;8.00;2.75;1.60;1.20;1.06;1.02
CRU X SAN 2016-11-20;314 (79%);328 (80%);14;11;49%;51%;1;0;5;5;;;43;40;11;11;5;2;;;3;5;395;410;0;1;8;8;5;7;4;7;2;6;10;14;3;3;2;2.00;;;1.75;2016-11-20;1.36;1.30;1.73;1.53;2.38;2.15;3.50;3.20;2.75;4.00;2.10;False;;;True;False;True;True;False;False;False;False;True;True;False;False;True;True;True;True;False;False;False;False;False;False;True;True;10.0;10.54;12.82;44.27;-30.8;39.33;20.48;35.99;20.64;-33.0;-9.68;7.35;17.6;3.26;-7.0;73.33;41.23;21.54;10.05;8.6;-29.94;40.4;-4.67;10.53;3.38;8.05;68.47;34.18;22.03;14.81;14.83;-7.4;3.53;-4.85;-6.47;-9.81;8.53;40.4;27.28;11.7;-45.0;2.44;17.72;4.57;-83.1;-12.55;-55.68;-83.13;-26.08;-8.48;-3.2;-3.83;-43.2;-26.22;-15.67;-8.66;-2.21;-9.49;-2.01;-0.81;-80.09;-42.23;-24.35;-9.08;-0.02;7.2;-23.7;4.8;23.25;39.65;26.42;18.86;16.62;11.81;48.2;32.06;21.25;64.79;12.16;35.68;15.4;-17.57;-7.91;-4.25;4.35;5.74;9.07;-5.8;-6.25;7.78;74.2;10.0;2;17:00:00;0;SAN;CRU;1.07;1.30;1.95;3.40;7.00;15.00;9.50;3.40;1.85;1.30;1.10;1.03
GRE X AME 2016-11-20;304 (76%);505 (85%);15;18;41%;59%;3;4;2;5;0;2;54;54;18;8;1;3;;;1;5;400;597;;;6;8;5;6;3;4;5;6;11;14;2;0;0;1.70;;;2.05;2016-11-20;1.22;1.11;2.50;1.18;4.50;1.50;6.50;4.00;2.20;6.00;2.20;True;;;False;True;True;False;True;False;True;False;False;True;False;False;True;True;True;False;False;False;False;False;False;True;True;True;10.0;8.27;9.56;88.34;49.3;22.47;43.64;-29.67;-38.42;-24.0;-11.56;6.62;-6.93;-5.32;56.6;23.39;14.54;-49.2;60.8;20.9;16.36;12.86;4.6;19.51;10.68;9.71;-6.0;5.2;12.38;12.29;34.24;18.0;12.52;28.41;8.88;-47.8;-10.33;28.0;10.96;-27.0;-10.0;-6.03;7.7;2.7;4.22;16.69;12.22;-37.3;-16.02;-7.2;7.53;3.77;7.54;6.83;6.4;5.78;13.98;35.78;16.28;4.69;4.47;-3.13;71.87;45.87;32.08;28.38;21.56;39.86;5.03;25.21;12.21;4.11;0.14;8.3;6.29;6.95;7.34;2.54;23.85;8.95;8.12;9.24;-10.36;4.64;-25.36;-10.39;-34.4;-7.55;7.13;12.87;3.25;0.0;3;17:00:00;1;AME;GRE;1.07;1.33;2.05;3.50;7.00;17.00;9.50;3.25;1.75;1.29;1.10;1.02
PAL X BOT 2016-11-20;160 (62%);340 (79%);18;19;38%;62%;3;2;4;4;;;50;69;22;13;4;6;;;1;3;258;433;1;0;7;9;7;9;6;5;9;7;16;16;4;0;0;1.80;;;1.95;2016-11-20;1.29;1.10;2.63;1.17;5.00;1.50;7.50;3.75;2.10;6.50;2.30;True;;;False;True;True;False;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;True;True;True;True;True;-10.0;11.6;7.66;5.91;4.15;7.35;4.31;5.64;11.44;10.0;8.37;-1.62;12.72;-37.2;-15.62;72.75;65.13;5.89;-31.4;-13.27;-11.43;-1.99;4.33;43.36;30.26;40.0;25.79;20.88;15.33;45.01;36.16;27.78;17.51;11.33;11.4;-38.56;-49.87;-29.33;-17.84;-81.02;10.0;-47.5;-28.32;42.8;-41.0;-24.4;-7.98;-72.59;-40.99;-25.55;-45.14;-24.99;12.0;31.56;19.01;14.16;-2.16;3.67;-28.0;-21.14;81.1;46.8;34.26;28.55;13.4;-3.8;35.08;3.2;19.56;21.25;13.0;8.09;-4.7;-46.19;-27.31;-15.34;-3.23;-0.67;-8.6;3.82;73.11;44.3;21.8;13.79;14.04;30.48;20.45;14.86;11.17;-3.83;8.6;55.0;1;17:00:00;1;BOT;PAL;1.06;1.29;1.95;3.25;6.50;15.00;10.00;3.50;1.85;1.33;1.11;1.03
