game;Accurate passes_away;Accurate passes_home;Aerials won_away;Aerials won_home;Ball possession_away;Ball possession_home;Big chances missed_away;Big chances missed_home;Big chances_away;Big chances_home;Blocked shots_away;Blocked shots_home;Clearances_away;Clearances_home;Corner kicks_away;Corner kicks_home;Counter attacks_away;Counter attacks_home;Crosses_away;Crosses_home;Dispossessed_away;Dispossessed_home;Dribbles_away;Dribbles_home;Duels won_away;Duels won_home;Fouls_away;Fouls_home;Goalkeeper saves_away;Goalkeeper saves_home;Hit woodwork_away;Hit woodwork_home;Interceptions_away;Interceptions_home;Long balls_away;Long balls_home;Offsides_away;Offsides_home;Passes_away;Passes_home;Red cards_away;Red cards_home;Shots inside box_away;Shots inside box_home;Shots off target_away;Shots off target_home;Shots on target_away;Shots on target_home;Shots outside box_away;Shots outside box_home;Tackles_away;Tackles_home;Total shots_away;Total shots_home;Yellow cards_away;Yellow cards_home;away_score;both_score_No;both_score_Yes;data;double_chance_12;double_chance_1X;double_chance_X2;draw_no_bet_1;draw_no_bet_2;final_result_1;final_result_2;final_result_X;first_half_1;first_half_2;first_half_X;fl_both_score_No;fl_both_score_Yes;fl_double_chance_12;fl_double_chance_1X;fl_double_chance_X2;fl_draw_no_bet_1;fl_draw_no_bet_2;fl_final_result_1;fl_final_result_2;fl_final_result_X;fl_first_half_1;fl_first_half_2;fl_first_half_X;fl_total_goals_Over_0.5;fl_total_goals_Over_1.5;fl_total_goals_Over_2.5;fl_total_goals_Over_3.5;fl_total_goals_Over_4.5;fl_total_goals_Over_5.5;fl_total_goals_Under_0.5;fl_total_goals_Under_1.5;fl_total_goals_Under_2.5;fl_total_goals_Under_3.5;fl_total_goals_Under_4.5;fl_total_goals_Under_5.5;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home;total_goals_Over_0.5;total_goals_Over_1.5;total_goals_Over_2.5;total_goals_Over_3.5;total_goals_Over_4.5;total_goals_Over_5.5;total_goals_Under_0.5;total_goals_Under_1.5;total_goals_Under_2.5;total_goals_Under_3.5;total_goals_Under_4.5;total_goals_Under_5.5
SAN X FLU 2018-10-27;158 (66%);459 (86%);15;20;31%;69%;0;4;0;6;1;4;27;13;2;12;;;4/10 (40%);14/38 (37%);5;13;2/8 (25%);4/13 (31%);49;49;17;15;6;1;0;1;16;12;20/55 (36%);24/40 (60%);1;2;240;531;;;4;19;6;10;1;10;4;5;18/22 (82%);6/11 (55%);8;24;3;2;0;1.44;2.62;2018-10-27;1.22;1.06;3.40;1.07;9.00;1.33;12.00;4.33;1.90;9.50;2.20;True;False;True;True;False;True;False;True;False;False;False;False;True;True;True;True;False;False;False;False;False;False;True;True;True;5.6;-24.69;-9.21;-2.85;-2.65;-2.99;-2.72;-4.7;56.1;29.43;14.62;7.75;21.64;17.79;11.14;12.58;28.13;15.94;5.13;-6.23;37.27;5.84;12.56;-23.9;-5.78;5.0;13.88;38.08;20.26;13.43;52.95;32.29;6.55;14.67;-27.6;16.4;-15.17;-4.44;28.9;15.52;-24.75;24.06;46.64;38.86;87.19;-11.78;89.57;77.79;85.77;41.56;24.52;14.27;3.18;2.65;47.26;62.09;8.51;43.03;27.03;36.58;52.55;55.39;37.86;41.55;28.8;31.46;56.1;14.45;38.58;21.71;24.87;29.01;19.01;31.71;39.66;50.98;63.48;44.48;22.85;30.72;22.54;28.07;12.67;35.54;48.09;32.04;34.05;84.79;89.36;-16.95;70.78;5.91;3;17:30:00;1;FLU;SAN;1.10;1.40;1.61;4.33;10.00;21.00;7.50;2.75;2.25;1.20;1.06;1.01
CHA X AME 2018-10-27;393 (81%);241 (76%);22;33;60%;40%;0;1;0;2;3;1;20;23;4;4;0;1;3/19 (16%);7/31 (23%);9;8;5/10 (50%);12/25 (48%);58;77;24;12;4;2;;;13;17;30/58 (52%);29/65 (45%);1;1;486;317;;;2;7;3;4;2;5;6;3;11/21 (52%);8/14 (57%);8;10;4;3;0;1.61;2.20;2018-10-27;1.36;1.25;1.83;1.40;2.75;1.90;4.33;3.25;2.75;5.00;1.95;True;False;True;True;False;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;True;True;True;True;True;-10.0;-7.07;-7.89;5.6;-25.9;-30.03;-28.3;-21.17;-1.45;28.81;24.41;6.15;20.57;7.47;-19.8;-5.93;7.8;-12.53;-4.48;1.47;-1.6;26.43;39.07;16.86;-28.88;-14.2;8.72;-8.74;-8.35;-31.32;-5.51;-9.32;13.84;-27.6;12.56;33.18;19.85;20.05;11.98;-10.43;16.22;47.25;42.11;38.52;29.76;-38.6;33.19;36.94;24.84;10.25;20.86;-11.6;3.87;23.6;19.25;9.56;-18.31;-18.0;57.74;22.23;6.65;-30.9;-13.75;-18.92;-33.23;-25.25;-16.42;-3.16;-10.78;-10.23;11.26;22.71;44.3;4.82;-11.65;-10.77;-6.76;-14.13;-10.03;-14.64;-12.68;-15.01;-26.88;-31.73;-27.11;-20.13;-4.39;18.0;17.59;-8.31;18.11;0.6;1;20:00:00;1;AME;CHA;1.11;1.50;1.47;5.50;13.00;26.00;6.50;2.50;2.60;1.14;1.04;1.01
COR X BAH 2018-10-27;280 (77%);345 (80%);18;15;46%;54%;0;2;1;4;2;7;29;21;5;5;0;1;3/12 (25%);4/25 (16%);7;8;5/11 (45%);9/18 (50%);50;49;15;11;1;1;;;12;20;15/45 (33%);45/69 (65%);0;2;363;429;;;6;10;7;4;2;3;5;4;9/17 (53%);8/13 (62%);11;14;3;3;1;1.57;2.25;2018-10-27;1.37;1.28;1.75;1.44;2.62;2.10;3.75;3.10;2.87;4.75;1.90;False;True;True;True;False;True;False;True;False;False;False;False;True;True;True;True;False;False;;False;False;False;True;True;False;-1.6;1.83;-0.6;-20.39;-19.0;-17.88;-17.52;-12.47;-12.48;16.9;10.14;50.1;1.44;-10.91;-77.56;-47.7;-26.71;-27.75;30.63;24.24;30.44;39.2;28.51;31.22;-31.25;-7.14;-2.93;-0.82;-2.89;-29.15;-29.81;-13.31;-3.5;0.91;11.96;9.79;8.43;6.34;-22.33;26.42;3.75;8.75;50.35;28.61;10.35;8.64;-10.65;23.27;7.44;-8.05;-4.65;15.58;-12.5;-5.3;-34.2;-14.82;16.78;-8.44;-32.85;-23.51;-21.45;-7.76;-6.28;-3.14;-7.23;-8.72;-28.92;29.43;28.41;-9.86;-12.6;28.33;10.06;5.46;6.32;-6.66;6.84;-4.62;17.3;6.27;72.72;60.43;38.95;-26.47;3.53;-44.59;-18.22;34.15;61.47;5.1;56.77;3.47;2;20:00:00;1;BAH;COR;1.12;1.57;1.44;5.50;13.00;;6.00;2.25;2.70;1.14;1.04;-1
FLA X PAL 2018-10-27;129 (61%);410 (83%);25;22;30%;70%;0;2;0;3;2;7;41;11;4;15;;;1/8 (13%);6/40 (15%);13;9;4/8 (50%);19/27 (70%);64;74;17;19;3;2;;;13;14;29/64 (44%);25/45 (56%);2;0;210;496;;;2;13;3;11;3;4;6;9;12/17 (71%);13/17 (76%);8;22;5;2;1;1.66;2.10;2018-10-27;1.34;1.30;1.75;1.50;2.50;2.00;4.00;3.20;2.87;4.33;2.00;False;True;False;True;True;False;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;True;True;True;True;10.0;-49.81;-9.02;-1.81;5.18;5.68;5.77;14.81;12.37;47.47;32.86;10.95;24.31;36.2;25.95;12.21;14.38;15.67;55.98;15.38;-9.72;5.28;16.94;7.34;-5.22;12.96;12.67;12.18;19.39;16.96;14.16;13.08;12.44;-40.5;11.51;11.51;12.12;7.43;15.19;41.18;-27.42;31.96;39.93;37.55;27.85;-12.29;20.49;-57.4;-26.22;36.54;39.57;23.55;77.08;85.14;57.4;41.53;15.6;22.41;34.16;31.34;29.64;19.62;14.55;9.48;7.31;39.19;20.56;35.62;13.23;4.45;39.41;25.31;35.52;30.8;29.84;33.02;53.82;40.34;16.65;21.86;41.94;29.91;56.59;39.22;29.73;58.52;47.39;76.71;40.14;-26.59;24.9;51.04;1;20:00:00;0;PAL;FLA;1.10;1.44;1.53;4.50;11.00;23.00;7.50;2.62;2.40;1.18;1.05;1.01
CAP X BOT 2018-10-27;179 (74%);497 (88%);15;20;31%;69%;1;1;2;2;1;2;27;10;2;5;0;1;5/12 (42%);2/24 (8%);6;15;2/8 (25%);11/13 (85%);51;69;30;19;5;3;;;16;5;22/55 (40%);49/68 (72%);1;1;242;565;;;5;9;4;7;4;7;4;7;8/17 (47%);9/12 (75%);9;16;5;2;1;1.80;1.95;2018-10-27;1.30;1.20;2.10;1.30;3.40;1.75;4.75;3.50;2.40;5.00;2.10;False;True;True;True;False;True;False;True;False;False;False;True;False;True;True;True;False;False;False;False;False;False;True;True;True;8.2;9.43;9.43;9.43;9.43;9.43;9.43;9.43;9.43;9.43;9.43;9.01;9.43;9.43;9.43;9.43;9.43;9.43;9.43;9.43;9.43;9.43;9.48;9.43;67.65;46.56;34.03;26.57;22.15;15.18;15.18;15.18;15.18;9.77;15.18;15.18;15.18;15.18;15.18;15.18;;90.02;80.21;57.87;42.34;9.94;46.61;77.34;52.16;33.34;41.06;20.66;63.95;37.88;20.25;0.87;9.43;-2.04;-6.99;11.97;-23.22;-7.23;-1.12;33.22;21.58;37.84;28.29;9.43;12.65;4.85;15.26;16.43;15.41;11.8;25.12;20.09;13.98;15.62;9.43;10.15;50.73;25.5;8.5;39.37;21.73;-25.23;-10.24;-16.6;-18.21;9.43;26.13;7.87;2;22:00:00;1;BOT;CAP;1.07;1.33;1.75;3.75;8.00;17.00;9.00;3.25;2.04;1.25;1.08;1.02
CRU X PAR 2018-10-27;341 (85%);533 (89%);9;10;40%;60%;0;4;0;7;1;3;33;6;0;9;;;2/8 (25%);3/27 (11%);10;4;11/18 (61%);10/12 (83%);37;53;18;13;2;0;0;1;22;12;25/46 (54%);30/48 (63%);1;3;400;600;;;1;9;4;5;0;5;4;4;4/6 (67%);11/17 (65%);5;13;2;0;1;1.66;2.10;2018-10-27;1.20;1.07;3.40;1.08;8.00;1.33;9.00;5.00;1.80;8.00;2.40;False;True;True;True;False;True;False;True;False;False;True;False;False;True;True;True;True;False;False;False;False;False;False;True;True;-4.0;100.0;92.94;56.28;34.49;21.54;3.25;41.16;25.13;15.61;9.94;-10.38;6.58;12.8;9.32;7.26;6.03;5.3;4.04;4.04;4.04;4.04;-2.92;4.04;4.04;4.04;4.04;4.04;4.04;4.04;4.04;4.04;4.04;3.25;4.04;4.04;4.04;4.04;4.04;4.04;;100.0;100.0;95.68;55.08;4.15;30.96;4.21;0.29;41.83;22.05;24.73;-15.55;-5.03;-9.5;12.08;6.01;14.29;54.28;48.18;27.21;13.59;5.56;22.31;10.41;-20.77;-1.74;7.42;48.73;70.82;42.14;26.51;22.67;9.77;7.7;4.49;13.09;51.39;7.42;30.47;24.39;14.42;7.71;-3.84;-1.59;8.93;-12.25;-9.37;6.5;7.42;-12.25;0.19;3;22:00:00;1;PAR;CRU;1.05;1.25;2.00;3.00;5.50;11.00;11.00;3.75;1.80;1.36;1.14;1.05
CEA X CAM 2018-10-29;430 (87%);217 (75%);19;20;63%;37%;1;3;2;3;4;2;24;23;6;3;;;6/21 (29%);4/19 (21%);6;9;8/15 (53%);4/14 (29%);59;54;21;13;3;2;;;15;7;24/44 (55%);27/53 (51%);3;2;494;288;;;6;9;7;4;3;5;8;2;12/19 (63%);9/13 (69%);14;11;4;2;1;1.80;1.95;2018-10-29;1.37;1.35;1.61;1.61;2.20;2.30;3.25;3.10;3.10;3.75;2.00;False;True;True;True;False;True;False;True;False;False;False;False;True;True;True;True;False;False;False;False;False;False;True;True;True;3.75;29.19;30.9;18.23;5.14;26.88;38.61;18.04;16.18;14.69;33.3;17.13;14.15;-45.08;-64.0;-33.67;-11.47;-12.54;-43.48;-48.08;-28.04;-16.55;5.91;12.68;-8.9;-20.66;-18.65;-12.55;-11.33;-9.22;-5.76;47.11;47.21;-3.71;46.15;35.59;60.91;27.32;24.27;19.3;-2.58;-23.83;-23.58;-46.02;-86.27;-3.72;-74.55;-47.43;-29.87;-20.42;7.87;0.6;11.12;28.56;25.99;32.96;-4.51;27.33;46.92;62.89;54.61;28.73;19.38;5.7;-6.1;-14.4;-9.24;-3.89;5.71;-2.35;-37.24;-20.01;-16.43;-3.54;21.3;9.93;0.57;-8.04;-2.1;-9.16;-25.57;-37.92;-35.45;-60.02;-64.08;-49.02;-55.48;-31.55;-33.86;-22.82;-25.85;-14.81;2;21:00:00;1;CAM;CEA;1.10;1.40;1.57;4.33;10.00;21.00;7.50;2.75;2.35;1.20;1.06;1.01
CAM X GRE 2018-11-03;310 (78%);406 (84%);17;22;44%;56%;3;2;4;2;0;8;36;28;3;8;;;2/6 (33%);3/30 (10%);9;11;13/20 (65%);14/22 (64%);59;62;12;12;1;6;;;15;10;26/70 (37%);22/46 (48%);4;0;398;484;;;7;6;6;7;7;2;6;11;13/19 (68%);10/16 (63%);13;17;1;4;1;1.75;2.00;2018-11-03;1.34;1.30;1.75;1.53;2.37;2.10;3.50;3.30;2.87;4.33;2.00;True;False;True;False;True;False;True;False;True;False;False;True;False;True;False;False;False;False;False;False;True;True;True;True;True;8.25;-0.81;11.63;8.72;23.3;15.67;15.81;12.9;32.11;40.48;23.58;9.55;22.73;48.37;33.08;25.25;21.19;59.28;30.83;14.27;2.84;-22.95;-61.26;-57.53;-8.67;-3.84;-52.65;-55.1;-36.15;-9.06;-1.47;14.4;63.52;-59.78;80.14;54.73;53.54;11.23;-36.75;-23.34;-6.75;-42.04;-16.46;-3.45;-4.6;-41.24;14.83;12.31;9.4;-19.67;25.33;28.43;12.19;-12.38;3.31;27.5;-34.73;36.11;30.7;28.47;10.18;-10.5;-18.55;-6.02;8.0;-10.0;-7.69;-17.0;-7.2;5.4;3.3;-7.7;-20.13;-10.85;-26.25;-24.75;-60.96;-31.15;-3.31;27.8;10.72;61.08;52.59;35.34;24.54;33.41;-19.9;27.45;6.4;-2.85;9.29;-23.73;0;18:00:00;-1;GRE;CAM;1.08;1.40;1.60;4.33;10.00;21.00;8.00;2.75;2.30;1.20;1.06;1.01
FLU X VAS 2018-11-03;197 (72%);457 (86%);12;21;34%;66%;0;1;1;1;2;7;27;14;2;9;;;3/14 (21%);9/26 (35%);10;16;5/7 (71%);10/20 (50%);56;54;12;14;5;3;0;1;16;8;23/55 (42%);34/60 (57%);2;1;273;534;0;1;4;9;4;11;4;5;6;14;17/26 (65%);10/12 (83%);10;23;3;2;1;1.80;1.95;2018-11-03;1.37;1.50;1.44;1.83;1.83;3.00;2.50;3.10;3.50;3.40;2.00;True;False;True;False;True;False;True;False;True;False;False;False;True;True;False;False;False;False;False;False;True;True;True;True;True;10.0;3.87;-6.95;-15.29;-9.86;-10.84;-22.39;-9.3;5.16;5.78;8.96;9.32;38.22;26.99;20.2;18.76;24.24;17.19;20.48;58.94;35.71;21.6;8.69;12.33;2.51;4.37;33.44;59.64;35.52;26.72;17.11;13.26;3.12;-11.48;-18.45;-8.66;-3.66;41.35;33.38;15.82;-11.06;1.98;23.76;29.21;39.46;-2.75;34.71;15.63;-58.05;-53.84;-33.71;-20.85;-29.23;-16.27;-9.65;-5.86;-0.88;-21.72;-6.13;-0.78;17.67;15.59;15.9;34.76;29.68;48.94;60.55;-6.77;71.96;53.13;26.61;8.67;-8.25;-3.32;-23.89;-7.13;6.94;46.86;-22.11;62.31;78.68;48.1;41.16;49.81;72.93;36.02;18.42;-18.7;22.64;21.2;31.34;38.44;0;18:00:00;-1;VAS;FLU;1.10;1.40;1.57;4.33;10.00;21.00;7.50;2.75;2.35;1.20;1.06;1.01
PAL X SAN 2018-11-03;407 (86%);238 (77%);12;18;61%;39%;0;2;2;3;1;3;11;14;5;3;;;7/19 (37%);4/12 (33%);14;7;5/12 (42%);8/10 (80%);48;66;23;26;2;3;;;13;6;17/38 (45%);27/58 (47%);;;473;309;1;0;6;5;0;3;5;5;0;6;5/9 (56%);15/21 (71%);6;11;6;3;2;1.66;2.10;2018-11-03;1.36;1.22;1.90;1.36;3.00;1.90;4.33;3.20;2.62;4.75;2.00;False;True;True;True;False;True;False;True;False;False;True;False;False;True;True;True;True;True;False;False;False;False;False;False;True;-6.6;20.97;10.3;-12.37;-10.22;31.59;54.76;30.34;12.01;2.26;-1.0;-8.52;-1.86;6.53;5.84;8.67;14.71;3.82;-9.6;-10.94;-4.36;-1.43;-5.37;-2.72;-3.14;-3.64;-29.33;-16.81;-14.12;-11.4;-12.01;-12.94;11.63;49.05;44.84;19.9;-32.06;-17.61;-17.63;-63.22;1.5;-52.17;-33.23;-22.73;-22.14;28.16;-63.51;-30.46;-25.84;-19.66;-18.92;-57.06;-28.05;-16.5;-5.2;-6.68;21.19;6.14;25.1;11.83;-17.98;-18.37;-50.17;-52.04;-21.28;-13.62;-29.68;60.71;-19.23;10.53;46.39;23.08;-16.58;-5.73;-13.3;-12.78;-12.62;-8.79;56.22;-3.08;18.25;12.02;12.61;-8.8;1.33;-7.59;-20.8;-9.15;-17.68;30.98;-37.91;-8.78;3;20:00:00;1;SAN;PAL;1.10;1.44;1.53;4.50;11.00;23.00;7.00;2.62;2.40;1.18;1.05;1.01
AME X CRU 2018-11-04;359 (82%);422 (83%);12;15;46%;54%;1;0;2;1;1;6;27;5;2;8;;;5/16 (31%);12/31 (39%);9;13;14/19 (74%);8/11 (73%);56;44;8;18;4;1;;;15;7;24/55 (44%);31/47 (66%);1;0;439;506;;;6;9;6;5;3;5;4;7;9/16 (56%);11/14 (79%);10;16;1;3;2;1.57;2.25;2018-11-04;1.34;1.83;1.28;2.62;1.44;3.80;2.00;3.30;4.75;2.87;1.90;False;True;True;False;True;False;True;False;True;False;False;True;False;True;True;True;False;False;;False;False;False;True;True;False;0.0;-33.08;-23.34;-17.5;-6.87;-15.45;-7.84;9.8;4.14;-42.9;-19.55;3.0;26.01;11.3;10.17;12.74;10.83;18.39;5.27;-31.95;60.71;16.52;7.45;-14.88;6.65;48.12;21.62;19.39;19.76;27.91;35.99;14.23;-10.76;10.1;-61.11;-35.77;-35.85;-16.97;-5.49;4.92;17.44;8.49;24.16;24.83;4.36;6.51;19.4;-53.22;-23.35;-11.65;-3.14;12.77;34.56;20.07;12.96;-8.81;7.97;-4.59;-16.65;-15.38;-4.36;28.3;41.93;24.13;15.3;0.29;-23.46;28.12;-7.53;37.08;13.81;14.04;23.4;47.19;31.5;12.17;9.65;12.79;20.39;7.89;10.78;37.48;27.12;22.88;36.3;55.26;9.06;15.92;30.04;-70.82;9.46;9.35;1;17:00:00;-1;CRU;AME;1.11;1.57;1.44;6.00;13.00;;6.50;2.25;2.70;1.12;1.04;-1
BOT X COR 2018-11-04;349 (79%);215 (75%);33;37;61%;39%;1;3;1;3;0;4;20;47;3;5;0;1;4/30 (13%);6/15 (40%);4;5;10/17 (59%);3/9 (33%);74;69;19;25;5;5;0;1;7;11;32/65 (49%);22/56 (39%);1;0;439;288;;;4;8;4;8;5;6;5;10;7/11 (64%);7/11 (64%);9;18;2;1;0;1.66;2.10;2018-11-04;1.36;1.25;1.83;1.44;2.62;2.04;3.80;3.20;2.87;4.50;1.95;True;False;True;True;False;True;False;True;False;False;True;False;False;True;False;False;False;False;False;False;True;True;True;True;True;47.0;0.8;-1.8;4.95;-1.8;56.36;29.29;11.25;2.52;0.83;-7.49;33.39;-13.73;22.5;17.34;57.49;44.66;24.07;5.74;9.55;23.58;44.28;26.06;29.36;-31.28;-20.53;-13.54;-11.97;23.4;10.81;56.78;24.57;9.78;4.39;-4.95;-14.65;-18.24;-30.12;38.7;2.53;-39.57;4.89;-22.18;-64.15;-41.44;-26.7;-27.11;54.32;23.17;12.02;-15.6;-5.34;-11.16;-12.75;-37.3;-24.24;-18.37;-13.84;-7.4;-35.66;-18.43;-10.05;-10.81;-11.27;-9.14;-30.07;-20.56;-0.38;-40.75;-22.75;-10.55;-16.54;-12.76;-12.31;-10.33;-13.21;-13.82;-46.14;5.4;-26.5;16.55;32.66;40.22;22.17;8.58;-4.57;4.43;-8.83;-7.23;12.58;-8.53;-42.18;1;17:00:00;1;COR;BOT;1.10;1.50;1.50;5.00;11.00;26.00;7.00;2.50;2.50;1.16;1.05;1.01
PAR X VIT 2018-11-04;278 (76%);228 (72%);24;25;55%;45%;3;0;3;1;5;1;35;38;5;2;;;7/33 (21%);1/17 (6%);19;20;9/18 (50%);8/12 (67%);73;76;19;19;0;3;0;1;14;18;24/51 (47%);21/59 (36%);2;0;368;316;1;0;11;2;5;3;4;1;3;3;17/24 (71%);18/28 (64%);14;5;4;3;1;1.75;2.00;2018-11-04;1.36;;1.36;2.20;1.61;3.30;2.25;3.20;4.00;3.10;1.95;False;True;False;;True;False;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;True;True;True;True;10.0;-26.72;-35.04;-20.11;-14.16;8.4;6.91;8.85;-14.03;-7.96;-11.76;9.48;-22.2;-0.54;17.67;4.87;1.87;2.59;6.98;9.29;23.62;19.19;39.91;4.98;-3.4;-13.42;-12.69;-11.32;-33.55;-16.57;-7.3;-2.89;-3.4;20.84;20.58;39.79;21.9;11.29;5.22;-1.64;-17.39;-17.28;-5.55;21.53;12.46;29.19;6.71;-33.82;-19.73;-7.57;-40.35;-18.61;-6.98;-47.41;-30.8;25.93;18.41;44.7;22.12;7.88;-10.98;-7.55;-9.37;23.52;-13.23;-2.2;-12.89;-20.51;-16.99;-15.59;9.27;-1.98;-13.23;-9.06;-7.09;-10.63;7.96;0.06;18.9;-1.98;25.21;11.57;-17.99;-43.4;-18.38;-62.77;-43.55;-61.2;-25.86;3.46;-44.87;-60.91;1;17:00:00;0;VIT;PAR;1.10;1.44;1.53;4.50;11.00;23.00;7.50;2.62;2.40;1.18;1.05;1.01
SPO X FLA 2018-11-04;377 (80%);206 (71%);18;25;63%;37%;4;0;4;1;3;1;18;27;7;8;1;0;11/34 (32%);5/19 (26%);11;14;10/14 (71%);6/15 (40%);64;59;13;17;1;6;;;12;18;28/50 (56%);35/68 (51%);0;1;470;290;;;13;5;9;3;8;3;7;2;19/23 (83%);7/15 (47%);20;7;1;2;2;1.70;2.04;2018-11-04;1.37;1.50;1.44;1.83;1.83;2.70;2.75;3.10;3.60;3.50;1.95;False;True;False;True;True;False;False;False;False;True;False;False;True;True;True;True;True;False;False;False;False;False;False;True;True;-2.6;-39.2;-24.32;-12.09;-15.13;-12.86;7.95;26.61;8.65;-41.0;-46.01;1.65;-26.29;18.45;20.45;12.0;5.8;3.13;-3.2;-15.95;-17.89;-15.3;-2.8;-13.98;-14.75;-39.76;-26.02;-2.95;3.08;0.27;-13.79;-7.7;-14.21;-28.48;-86.41;-9.45;10.95;27.57;6.61;-26.55;-11.25;-41.57;-29.98;-24.03;-6.35;-48.99;2.9;54.27;37.8;28.0;26.02;8.05;-34.65;-23.72;-22.1;-18.67;-32.54;-20.21;44.35;17.54;7.54;-20.71;-90.93;-60.82;-39.36;-28.1;-20.14;-23.07;-9.32;-3.5;11.92;-10.96;-8.71;-37.55;-17.78;-15.03;-20.31;-46.68;-3.53;-58.18;-96.17;-56.64;-79.75;-22.04;-11.9;21.95;3.61;7.47;-27.5;30.33;42.4;-57.19;2;17:00:00;0;FLA;SPO;1.10;1.44;1.53;5.00;11.00;23.00;7.00;2.62;2.40;1.16;1.05;1.01
BAH X CHA 2018-11-04;199 (71%);325 (79%);30;18;41%;59%;0;3;0;4;0;5;25;19;3;5;;;3/14 (21%);4/25 (16%);12;14;9/21 (43%);9/18 (50%);73;70;22;15;5;2;1;0;16;8;27/65 (42%);38/72 (53%);5;1;279;410;;;6;7;6;4;2;6;2;8;16/23 (70%);16/24 (67%);8;15;1;1;0;1.53;2.37;2018-11-04;1.28;1.16;2.30;1.25;3.75;1.61;5.75;3.75;2.37;6.00;2.04;True;False;True;True;False;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;True;True;True;True;True;-12.75;17.39;14.03;6.83;-26.85;20.93;7.79;19.84;11.84;51.72;27.64;-51.28;18.04;-18.98;6.2;13.65;24.81;19.95;18.07;39.38;29.49;45.88;64.73;37.6;16.08;14.6;19.93;-11.38;-4.36;-4.68;-0.8;6.5;10.41;30.05;12.87;13.47;7.37;3.5;-21.59;-16.52;-21.94;-7.84;-5.23;25.8;19.41;28.14;17.65;32.33;12.18;-54.05;-35.34;-16.24;-0.3;-8.83;-2.36;-10.95;25.89;-5.43;-5.57;-2.96;15.73;27.28;21.39;16.35;61.64;26.68;14.62;16.79;8.41;-10.39;-1.85;38.74;7.68;3.35;2.87;1.42;-8.67;-3.93;49.09;-2.13;-7.94;-6.82;-3.59;-2.17;6.72;2.19;32.93;17.3;-13.52;50.71;-0.62;5.55;1;19:00:00;1;CHA;BAH;1.10;1.50;1.53;5.00;11.00;26.00;7.00;2.50;2.40;1.16;1.05;1.01
INT X CAP 2018-11-04;250 (79%);433 (85%);10;24;38%;62%;;;0;1;3;3;34;12;5;11;0;1;2/8 (25%);10/38 (26%);19;7;13/16 (81%);9/12 (75%);42;66;20;9;3;3;1;0;11;11;30/61 (49%);36/63 (57%);1;1;318;512;;;2;7;2;4;4;5;7;5;9/10 (90%);15/22 (68%);9;12;3;2;1;1.53;2.37;2018-11-04;1.22;1.11;2.50;1.16;5.00;1.50;6.50;4.00;2.20;6.50;2.10;False;True;True;True;False;True;False;True;False;False;False;False;True;True;True;True;False;False;False;False;False;False;True;True;True;12.6;14.84;9.77;11.14;41.96;21.18;16.23;13.4;11.72;42.47;63.41;7.62;42.29;57.69;24.4;29.85;-23.07;45.7;18.63;7.29;-4.5;-6.38;4.66;-15.4;-4.88;4.05;13.25;0.3;1.78;-17.8;-18.72;25.31;9.25;7.16;6.18;13.81;7.38;6.13;3.49;1.52;;7.75;8.75;-15.65;-0.82;4.86;30.29;36.14;11.7;-37.73;22.78;0.86;-0.61;-21.1;-9.26;-29.42;52.8;52.78;24.91;24.28;45.27;51.62;-37.0;-2.75;12.63;37.53;36.98;22.83;28.36;10.47;5.17;8.55;42.74;21.26;-24.88;-1.88;6.84;6.46;17.77;10.43;28.6;84.29;46.34;23.81;9.74;17.77;11.53;68.6;49.28;14.43;46.84;-16.89;2;19:00:00;1;CAP;INT;1.08;1.40;1.61;4.33;10.00;21.00;8.00;2.75;2.25;1.20;1.06;1.01
