game;Accurate passes_away;Accurate passes_home;Aerials won_away;Aerials won_home;Ball possession_away;Ball possession_home;Big chances missed_away;Big chances missed_home;Big chances_away;Big chances_home;Blocked shots_away;Blocked shots_home;Clearances_away;Clearances_home;Corner kicks_away;Corner kicks_home;Counter attacks_away;Counter attacks_home;Crosses_away;Crosses_home;Dispossessed_away;Dispossessed_home;Dribbles_away;Dribbles_home;Duels won_away;Duels won_home;Fouls_away;Fouls_home;Goalkeeper saves_away;Goalkeeper saves_home;Hit woodwork_away;Hit woodwork_home;Interceptions_away;Interceptions_home;Long balls_away;Long balls_home;Offsides_away;Offsides_home;Passes_away;Passes_home;Red cards_away;Red cards_home;Shots inside box_away;Shots inside box_home;Shots off target_away;Shots off target_home;Shots on target_away;Shots on target_home;Shots outside box_away;Shots outside box_home;Tackles_away;Tackles_home;Total shots_away;Total shots_home;Yellow cards_away;Yellow cards_home;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
WOL X LEI 2019-01-19;327 (73%);269 (71%);34;31;55%;45%;1;2;1;5;5;2;19;30;9;5;2;2;3/22 (14%);4/18 (22%);12;10;17/25 (68%);5/9 (56%);76;65;10;11;3;4;;;10;13;25/58 (43%);30/73 (41%);0;1;447;381;;;11;9;5;3;6;7;5;3;5/14 (36%);10/20 (50%);16;12;3;3;3;2019-01-19;10;-19;-13;9;81;45;2;-57;-55;-60;-99;6;-71;-64;-29;-12;4;11;3;41;21;4;14;3;-6;-10;-10;-5;3;-8;-4;-2;-33;90;-18;10;39;24;50;23;-14.0;2;2;-40;-28;29;-73;-40;-20;-55;-23;-6;-2;3;-16;-21;19;33;7;12;9;-8;55;31;18;17;20;-42;57;38;23;13;9;-12;-9;-30;-28;-22;-30;-18;-38;-55;-42;-29;-30;-18;-61;-22;-15;-26;-16.0;74.0;4;10:30:00;1;LEI;WOL
BOU X WES 2019-01-19;485 (83%);274 (76%);19;17;62%;38%;1;1;1;2;2;1;16;27;3;2;0;2;4/22 (18%);2/18 (11%);17;3;9/16 (56%);8/18 (44%);46;58;10;6;3;1;0;1;11;11;35/61 (57%);19/44 (43%);3;4;582;359;;;4;5;6;5;1;4;5;5;9/13 (69%);12/24 (50%);9;10;1;0;0;2019-01-19;4;43;23;11;12;4;11;12;31;20;2;22;-4;16;20;11;2;-24;-16;-6;5;3;14;6;6;-6;-18;-11;-12;-6;-5;-4;14;9;23;27;18;9;-9;-3;;-5;-23;-11;34;6;23;10;-27;-46;-13;36;13;7;4;-10;4;-12;-13;-13;-13;-72;-70;-39;-21;-9;21;1;7;-20;-15;15;-4;11;10;10;1;-15;1;-31;-50;-51;-35;-25;-18;-28;-7;-2;3;71;3.0;13.0;2;13:00:00;1;WES;BOU
LIV X CRY 2019-01-19;212 (70%);633 (86%);15;17;30%;70%;0;1;0;3;3;3;37;16;3;8;1;2;3/10 (30%);8/22 (36%);6;10;10/23 (43%);8/21 (38%);53;52;8;6;5;0;;;11;3;26/74 (35%);27/48 (56%);3;1;304;734;0;1;8;13;3;7;3;9;1;6;17/23 (74%);12/19 (63%);9;19;1;2;3;2019-01-19;4;75;53;34;53;31;29;19;15;10;24;5;27;39;62;26;-32;-16;-9;-7;8;12;6;35;69;56;80;23;-23;27;42;26;19;7;15;30;26;18;34;64;3.0;7;53;39;25;7;36;51;33;54;93;59;38;27;19;12;7;12;12;12;92;58;25;-21;-51;-14;10;56;-25;61;50;33;37;59;36;63;42;19;59;9;3;3;-2;-39;-1;6;5;-7;-5;100;5.0;-22.0;4;13:00:00;1;CRY;LIV
MUN X BHA 2019-01-19;310 (79%);431 (85%);21;20;44%;56%;0;2;1;3;1;6;18;17;5;6;;;6/23 (26%);3/16 (19%);7;10;4/9 (44%);8/15 (53%);52;50;11;11;4;2;;;13;5;41/71 (58%);24/39 (62%);2;1;391;507;;;5;12;3;9;3;5;2;8;10/17 (59%);9/12 (75%);7;20;0;1;1;2019-01-19;9;13;57;38;9;5;-8;-13;-3;5;11;14;35;24;24;52;31;16;11;14;63;29;46;7;-22;-16;-19;-59;-26;19;2;1;-16;31;-9;-40;-24;34;19;40;-6.0;14;1;-16;17;33;27;22;18;49;34;26;22;58;47;55;50;52;13;8;8;44;27;17;1;7;8;28;43;18;4;-72;-49;-39;-28;26;1;-7;-28;-4;-4;-15;-15;-35;-37;-53;-33;-45;-28;23;-4.0;-29.0;2;13:00:00;1;BHA;MUN
NEW X CAR 2019-01-19;213 (66%);284 (76%);28;39;47%;53%;0;1;0;3;3;5;17;29;10;7;0;3;3/22 (14%);5/27 (19%);13;21;9/13 (69%);1/5 (20%);73;60;6;11;3;1;;;10;13;28/70 (40%);38/72 (53%);0;1;325;375;;;5;12;5;5;1;6;4;4;19/25 (76%);8/17 (47%);9;16;1;0;0;2019-01-19;3;-14;-12;9;2;45;31;-24;24;16;10;4;12;15;13;31;25;69;38;14;-12;-7;37;-7;-20;-10;-4;14;10;11;10;21;16;20;13;12;30;-22;-22;-38;24.0;-3;7;3;2;18;1;1;1;1;1;1;-2;-19;13;38;17;26;25;15;17;4;66;35;22;23;11;-18;43;20;4;-52;-56;-43;-40;-64;-29;-4;-13;3;-5;21;-42;-30;-24;-16;-6;-29;-21;-6;-25.0;50.0;3;13:00:00;1;CAR;NEW
SOU X EVE 2019-01-19;348 (74%);206 (68%);31;40;61%;39%;2;1;2;1;4;3;14;41;6;7;0;1;5/21 (24%);6/20 (30%);16;16;9/13 (69%);6/11 (55%);71;76;11;12;3;1;0;1;12;21;31/75 (41%);20/58 (34%);2;3;473;302;;;5;9;1;4;2;4;2;2;15/21 (71%);15/20 (75%);7;11;1;2;1;2019-01-19;4;5;5;3;-1;-1;-31;23;32;27;21;5;15;-31;-19;-26;-17;-21;-11;10;29;26;44;38;22;12;6;17;10;-8;-1;-1;-5;5;-3;-1;26;11;4;-3;-23.0;-3;-4;-68;-73;-29;-69;54;4;12;12;6;8;5;-12;-6;-13;-7;-3;8;-9;-6;25;7;1;-9;-9;10;-16;-6;-6;-32;21;-4;3;5;24;20;35;14;44;80;57;35;11;-21;35;15;30;10;21.0;-53.0;2;13:00:00;1;EVE;SOU
WAT X BUR 2019-01-19;210 (64%);309 (75%);41;39;46%;54%;4;2;4;2;2;2;18;35;7;1;;;7/25 (28%);4/14 (29%);8;9;5/14 (36%);3/6 (50%);69;65;9;14;4;3;;;9;10;30/80 (38%);30/83 (36%);8;2;330;412;;;9;6;7;3;3;4;3;3;5/12 (42%);14/17 (82%);12;9;2;1;0;2019-01-19;8;-42;-29;-14;-5;6;10;10;5;-26;-44;8;-31;-34;-26;-46;25;-2;-6;4;-5;-11;11;-32;-47;-34;-15;-35;-19;-28;-29;-17;-51;55;-21;-12;-8;-14;-25;6;40.0;30;16;8;3;49;-2;-3;-3;-37;-18;-78;-69;-29;-22;-36;52;-12;-6;20;13;74;49;32;24;35;-16;16;-3;-6;-8;-11;-4;3;9;7;5;-9;10;-21;13;1;9;-31;-16;-11;-3;4;-15;-7;-10.0;-26.0;0;13:00:00;0;BUR;WAT
ARS X CHE 2019-01-19;565 (87%);267 (75%);15;11;65%;35%;1;2;1;3;3;1;9;39;6;5;;;3/24 (13%);9/14 (64%);21;9;13/27 (48%);8/12 (67%);54;69;15;13;3;1;1;0;14;20;53/69 (77%);25/54 (46%);0;1;647;355;;;9;10;9;7;1;5;4;3;8/13 (62%);22/35 (63%);13;13;2;0;0;2019-01-19;7;8;6;13;12;89;88;75;39;45;-67;38;-36;-33;-26;-56;-38;-30;-23;-10;-6;6;43;26;-30;-6;23;10;4;3;19;35;53;43;57;29;15;2;-12;-62;-38.0;-18;-7;-3;-9;18;-12;-13;-83;-63;-40;-43;-29;-36;-24;-74;53;-46;-48;-33;-10;2;20;21;5;-4;-5;28;-9;-11;-11;-11;-11;-37;-35;-21;-34;-21;81;-42;-6;-12;-45;-28;-14;14;-18;-23;-16;50;-19.0;-22.0;2;15:30:00;1;CHE;ARS
HUD X MCI 2019-01-20;641 (87%);249 (72%);15;14;68%;32%;2;1;4;1;2;0;12;21;4;1;;;5/11 (45%);2/14 (14%);17;4;15/20 (75%);3/12 (25%);53;47;9;10;2;1;;;11;11;32/56 (57%);21/55 (38%);2;2;734;345;;;10;3;6;3;4;2;2;2;10/13 (77%);11/22 (50%);12;5;2;2;3;2019-01-20;-3;-6;-9;-9;-25;-22;-19;-17;-16;-15;-81;-7;-26;18;-26;-50;-47;-33;-26;23;15;42;-29;19;-16;-14;-15;-17;-16;-14;-61;-44;-25;-27;-26;-54;-35;-53;-36;-28;-51.0;-8;-21;-19;-19;-21;-55;-19;-12;-8;-6;-63;-40;-66;-43;-52;-17;-51;-35;-31;-52;-41;-27;-20;-15;-11;-10;-14;-10;-10;9;3;12;8;-23;-4;-3;25;-11;19;15;49;28;16;11;8;-39;-27;-7;-4;-4.0;12.0;0;11:30:00;-1;MCI;HUD
FUL X TOT 2019-01-20;575 (84%);169 (69%);27;20;74%;26%;1;1;3;1;3;3;17;37;10;7;;;10/32 (31%);5/17 (29%);8;5;6/11 (55%);8/16 (50%);55;48;8;10;4;3;1;0;8;15;48/76 (63%);29/63 (46%);1;7;682;245;;;11;7;6;5;5;4;3;5;10/13 (77%);7/13 (54%);14;12;3;2;2;2019-01-20;1;-20;-7;81;78;51;73;17;-4;35;4;-7;-15;-11;-11;-13;-49;-37;-27;-28;-24;-19;3;-18;-40;-71;-42;-17;-9;-2;34;-49;-15;-6;29;8;22;12;54;42;-7.0;19;38;10;1;-25;-10;-11;-94;-60;-40;-80;-100;-64;-43;-30;-24;-20;-53;-55;-54;-32;-13;-7;-8;-9;-10;-32;-12;-25;-52;-36;-27;-23;-18;19;-12;-9;-47;-7;-15;-25;-43;-63;-42;-28;-25;-17;-12;-24;-5.0;-92.0;1;14:00:00;-1;TOT;FUL
ARS X CAR 2019-01-29;160 (69%);507 (86%);21;9;30%;70%;0;3;0;4;8;6;25;25;7;4;;;7/16 (44%);2/11 (18%);9;15;4/8 (50%);7/8 (88%);50;41;12;14;2;1;;;11;7;30/60 (50%);13/27 (48%);1;0;232;590;;;7;11;9;5;2;4;12;4;9/16 (56%);8/13 (62%);19;15;3;3;1;2019-01-29;-10;-4;23;-30;-24;-9;-59;-36;-13;44;28;8;56;40;52;26;-27;-11;-18;15;7;16;2;-15;-17;-8;-2;4;4;5;8;-12;5;12;-12;-49;-65;-53;-66;26;17.0;22;16;11;25;23;20;12;4;8;9;10;-26;-4;6;12;18;8;19;12;-14;7;-11;17;45;31;22;-34;45;22;24;41;26;-17;4;-12;22;36;-33;33;29;11;6;51;17;45;2;-18;-17;-20;-9.0;42.0;2;17:45:00;1;CAR;ARS
FUL X BHA 2019-01-29;287 (75%);529 (85%);35;30;39%;61%;2;4;3;6;5;7;31;27;1;10;1;1;7/22 (32%);8/33 (24%);3;13;10/13 (77%);11/12 (92%);69;51;5;10;3;4;1;3;14;11;34/68 (50%);33/71 (46%);1;1;382;623;;;11;16;4;9;6;8;4;8;4/14 (29%);5/6 (83%);15;24;3;2;2;2019-01-29;-1;17;7;4;-2;4;4;6;13;-69;-29;-1;-13;-4;54;37;23;3;7;3;33;27;38;23;20;70;88;42;26;18;10;-33;64;-75;9;13;-29;-37;-20;-7;-48.0;-3;70;77;53;-28;75;44;26;2;-26;-37;-19;25;55;66;-13;42;27;16;8;4;4;18;33;19;17;11;9;28;6;-34;-10;75;35;23;25;-14;30;89;20;10;31;18;5;-10;-26;-51;-42;26;-59.0;-5.0;4;17:45:00;1;BHA;FUL
HUD X EVE 2019-01-29;284 (71%);434 (79%);19;25;42%;58%;1;1;2;1;1;2;25;8;4;3;;;4/9 (44%);6/26 (23%);11;14;9/15 (60%);13/24 (54%);65;65;10;13;2;4;;;15;10;29/80 (36%);34/77 (44%);;;400;548;1;0;6;6;4;6;5;2;4;4;16/25 (64%);10/17 (59%);10;10;4;1;1;2019-01-29;-14;31;60;40;21;6;-28;-15;-7;-33;-19;-13;21;3;-13;-8;-9;-31;-4;3;1;1;-43;25;16;7;12;5;-34;-22;-15;-12;-6;-69;-4;-13;-10;-7;-2;10;-1.0;3;-2;-2;-1;-59;-2;-2;-10;-9;-13;-11;-46;-51;-45;-25;-29;-11;33;21;7;-5;11;-11;25;17;74;-35;62;44;31;24;16;15;59;51;36;47;-13;91;62;51;34;22;12;31;21;21;14;5;19.0;39.0;0;17:45:00;-1;EVE;HUD
WOL X WES 2019-01-29;298 (75%);381 (80%);16;24;46%;54%;0;2;0;3;1;7;23;13;1;5;0;2;1/6 (17%);8/13 (62%);12;10;9/21 (43%);10/15 (67%);48;68;10;8;6;0;;;9;17;34/75 (45%);44/70 (63%);0;2;400;477;;;0;13;3;4;0;9;4;7;5/15 (33%);15/24 (63%);4;20;1;4;0;2019-01-29;12;-5;-26;-14;-7;-7;-2;1;11;7;5;12;4;3;46;36;26;24;37;-23;-5;-6;5;-7;30;16;-16;-1;11;19;13;23;16;27;16;19;6;-2;-1;51;29.0;-5;-27;-16;-6;17;13;7;7;6;4;3;3;29;23;63;12;74;53;32;21;11;15;88;84;50;36;2;41;20;7;30;16;9;7;4;15;10;-2;25;76;47;32;29;12;-4;53;18;11;7;12.0;-2.0;3;17:45:00;1;WES;WOL
MUN X BUR 2019-01-29;140 (61%);568 (87%);25;19;26%;74%;0;1;2;3;2;8;54;16;3;11;0;2;2/7 (29%);6/34 (18%);3;10;3/3 (100%);6/9 (67%);50;36;9;10;7;2;;;12;9;22/72 (31%);41/61 (67%);4;2;228;650;;;3;15;0;11;4;9;3;13;5/13 (38%);2/3 (67%);6;28;3;1;2;2019-01-29;9;32;-14;3;-2;-13;-5;2;-17;-31;-32;4;26;28;20;18;16;26;17;6;8;10;-6;10;11;12;18;23;32;24;27;41;53;4;36;22;51;24;7;13;-7.0;13;36;27;65;54;65;44;-56;-16;40;32;26;63;50;65;46;14;17;21;6;8;42;45;87;46;59;38;84;77;51;30;24;35;25;20;18;17;26;14;14;-32;16;19;10;38;51;93;49;-25;26.0;59.0;2;18:00:00;0;BUR;MUN
NEW X MCI 2019-01-29;682 (89%);151 (63%);18;13;77%;23%;;;1;1;5;2;11;28;8;1;;;1/21 (5%);1/6 (17%);12;17;15/23 (65%);4/9 (44%);64;44;7;9;0;2;;;6;16;24/42 (57%);18/67 (27%);5;2;767;239;;;8;4;3;3;4;2;4;3;11/22 (50%);11/20 (55%);12;7;3;2;1;2019-01-29;-37;-15;-30;-33;-15;17;22;12;-10;-20;-17;-63;-24;-18;-40;-4;-14;-10;-1;26;10;-52;-43;-31;-14;-41;-31;-34;-26;-47;-32;-25;-20;-29;-43;-35;-27;-23;-34;-50;8.0;-47;-32;-24;-19;-29;-12;-10;-10;-10;-57;-42;-29;-21;-17;-29;-22;-28;-50;-32;-15;-25;-21;32;35;13;-31;-17;-44;-32;-42;-28;-42;-29;-5;-5;-9;-7;-11;-7;53;11;3;-8;-4;-10;-9;-35;-40;-38;-32.0;-29.0;2;18:00:00;1;MCI;NEW
BOU X CHE 2019-01-30;644 (90%);258 (76%);9;12;68%;32%;2;2;2;5;2;3;7;42;7;3;0;4;3/33 (9%);3/8 (38%);3;6;11/18 (61%);4/11 (36%);41;32;6;8;3;7;1;0;9;13;31/48 (65%);22/57 (39%);6;1;716;338;;;7;9;2;2;7;7;4;3;6/13 (46%);6/10 (60%);11;12;0;1;0;2019-01-30;9;-25;-11;-36;-26;-35;-27;-31;-40;-46;-24;-6;-30;19;14;-24;-23;-33;-43;-28;-16;-10;9;-56;-33;-21;-14;35;18;50;26;1;14;-10;-43;-54;-24;-6;13;-9;-11.0;-10;-12;42;5;-7;-6;-6;-9;-14;-13;-82;-54;-57;-58;-61;-16;-55;-54;-67;-93;-57;43;4;6;4;-5;-13;-3;-8;-17;-21;-13;59;28;-22;-58;-56;-49;-100;-66;-38;-19;-10;-2;-27;-12;-6;5;-38;1.0;55.0;4;17:45:00;1;CHE;BOU
SOU X CRY 2019-01-30;268 (72%);436 (82%);22;23;42%;58%;2;2;2;3;3;4;21;19;8;3;1;0;4/17 (24%);5/21 (24%);13;14;14/25 (56%);4/13 (31%);70;59;8;11;3;1;;;8;9;19/72 (26%);26/49 (53%);0;2;371;532;1;0;6;7;9;5;3;4;9;6;16/23 (70%);15/24 (63%);15;13;4;2;1;2019-01-30;-6;6;-15;8;-6;-24;-11;-2;11;4;-16;-26;-11;-2;13;32;18;66;44;30;26;23;-36;8;8;3;7;6;23;23;32;-23;-14;-53;-7;-93;-85;-47;-7;-22;23.0;-8;7;15;40;-42;29;27;47;11;7;6;6;4;6;20;-32;3;10;6;7;8;10;-8;-53;-30;-4;-19;28;20;-29;-33;-51;-69;-47;-25;68;40;-11;33;44;65;34;-49;-19;26;32;25;24;-6;33.0;30.0;1;17:45:00;0;CRY;SOU
LIV X LEI 2019-01-30;196 (65%);677 (87%);19;15;28%;72%;1;0;2;0;1;2;48;15;1;7;1;1;3/13 (23%);5/23 (22%);11;11;16/20 (80%);11/19 (58%);65;47;6;13;2;2;;;16;14;17/56 (30%);26/54 (48%);3;4;301;779;;;5;7;2;5;2;3;0;3;15/19 (79%);9/15 (60%);5;10;3;1;1;2019-01-30;8;34;38;21;16;13;38;8;1;-1;-6;12;-1;5;7;27;21;-36;-12;-1;7;3;100;12;14;22;16;13;10;16;17;-18;4;71;4;26;22;60;39;4;-60.0;6;7;8;8;48;7;7;-10;-2;7;-6;9;6;8;12;31;10;7;7;-7;-27;-1;6;7;10;13;94;11;11;15;21;31;100;68;60;49;38;48;45;39;23;15;33;25;12;9;20;14;45;7.0;91.0;1;18:00:00;0;LEI;LIV
TOT X WAT 2019-01-30;183 (67%);503 (86%);19;17;32%;68%;0;1;0;1;3;8;36;18;5;9;;;0/14 (0%);6/42 (14%);10;10;4/10 (40%);15/23 (65%);46;57;9;6;4;0;;;9;5;26/76 (34%);47/72 (65%);5;1;274;588;;;6;10;5;6;1;3;3;7;12/18 (67%);10/16 (63%);9;17;4;0;1;2019-01-30;10;58;28;21;25;17;51;38;36;24;18;6;11;10;9;29;16;10;-23;-33;-27;-19;4;20;3;10;52;40;24;12;6;-20;-63;3;-29;-9;-6;6;-17;-2;3.0;15;12;11;11;-50;9;8;26;75;57;13;27;45;23;13;-28;10;14;22;19;47;41;26;42;41;36;-10;-21;1;8;-17;-14;-1;77;77;65;36;9;-25;45;34;4;13;30;29;15;93;49;28;4.0;7.0;2;18:00:00;1;WAT;TOT
TOT X NEW 2019-02-02;198 (67%);649 (87%);18;20;29%;71%;0;6;0;6;3;9;41;14;3;6;;;4/11 (36%);10/38 (26%);5;8;8/13 (62%);9/18 (50%);49;44;6;6;1;2;1;1;15;7;38/81 (47%);38/58 (66%);2;2;295;744;;;3;16;3;8;2;4;5;5;10/17 (59%);5/10 (50%);8;21;1;0;0;2019-02-02;10;42;33;22;17;13;10;23;52;35;26;7;27;29;20;39;23;59;82;28;19;14;12;11;-39;-35;-14;-6;33;63;41;51;85;8;57;34;23;15;8;4;27.0;8;16;16;21;6;58;40;-29;-1;2;-2;-28;-9;20;14;11;24;24;21;57;39;44;100;94;-70;13;23;14;14;38;33;25;49;34;24;15;7;20;4;17;26;62;83;62;11;39;11;-28;18;-16.0;2.0;1;10:30:00;1;NEW;TOT
BHA X WAT 2019-02-02;269 (70%);350 (77%);24;26;45%;55%;0;3;0;3;0;4;32;19;0;7;;;2/12 (17%);11/27 (41%);15;13;4/10 (40%);19/33 (58%);68;75;10;15;4;0;;;17;20;19/78 (24%);34/71 (48%);0;4;383;456;;;4;13;5;13;0;4;1;8;11/27 (41%);8/21 (38%);5;21;0;1;0;2019-02-02;-2;-24;-8;6;6;20;20;37;-32;-3;4;-3;29;12;8;3;34;44;19;15;24;39;-7;21;13;8;26;5;2;30;24;10;10;-7;9;46;77;42;24;6;-9.0;13;16;37;27;-19;20;33;22;14;11;18;35;16;4;-33;-11;-71;-58;-22;-14;42;27;32;-20;4;10;6;52;32;29;20;48;28;36;18;15;27;-2;24;100;64;61;37;13;6;-21;-15;13;-3;33.0;10.0;0;13:00:00;0;WAT;BHA
BUR X SOU 2019-02-02;268 (66%);315 (69%);35;43;46%;54%;1;1;1;2;3;6;32;11;2;4;;;4/8 (50%);8/28 (29%);10;10;9/10 (90%);16/23 (70%);69;77;9;10;5;3;0;1;7;3;26/85 (31%);38/92 (41%);0;2;404;457;;;6;14;3;3;4;6;4;1;12/17 (71%);3/11 (27%);10;15;1;3;1;2019-02-02;-18;-15;-14;-35;-24;-17;-11;-7;-12;-11;-8;-13;-6;-37;-29;-15;-2;21;5;7;2;-5;19;-36;35;7;-7;1;-6;-12;-1;3;3;45;8;10;10;7;-10;-4;6.0;-6;-27;-23;-41;26;27;-4;-4;-4;-20;-60;-90;-50;-26;-22;25;-6;14;33;60;42;30;37;35;27;18;-33;19;15;6;5;29;22;55;59;95;58;-16;24;14;28;44;42;16;38;25;70;36;-17;26.0;49.0;1;13:00:00;0;SOU;BUR
CHE X HUD 2019-02-02;320 (81%);651 (88%);8;8;35%;65%;0;1;0;4;2;8;21;7;2;11;1;0;3/11 (27%);6/18 (33%);21;9;11/17 (65%);24/28 (86%);39;64;5;8;2;2;;;13;7;34/63 (54%);23/30 (77%);1;2;395;737;;;4;16;1;8;2;7;1;7;8/13 (62%);21/27 (78%);5;23;;;0;2019-02-02;-2;58;67;47;77;29;41;20;51;61;74;-15;49;34;51;78;49;33;24;32;22;21;25;11;35;22;21;66;44;18;7;10;19;7;11;4;12;16;14;8;57.0;11;12;13;37;2;31;22;24;11;3;-25;-9;27;14;10;-2;5;4;2;3;-7;-1;48;99;62;20;-21;44;31;53;45;62;46;51;27;34;18;-5;10;4;3;-19;-16;-13;29;74;52;37;8;7.0;-17.0;5;13:00:00;1;HUD;CHE
CRY X FUL 2019-02-02;521 (86%);263 (76%);20;20;63%;37%;1;0;1;2;1;6;27;29;1;11;;;6/21 (29%);7/27 (26%);20;11;12/16 (75%);5/9 (56%);55;59;12;9;4;0;0;1;9;11;38/59 (64%);18/52 (35%);1;1;608;346;;;4;13;7;5;0;6;4;4;11/15 (73%);9/24 (38%);8;17;3;2;0;2019-02-02;1;17;-43;-17;-13;-13;-3;1;-3;-3;-11;1;-27;-11;37;49;33;32;71;37;27;36;7;13;-9;-10;-22;-12;-24;-9;30;9;-5;15;-7;-9;-14;-14;-65;-36;;34;10;11;5;8;-4;-6;-8;-9;-42;49;11;-7;-20;15;2;-1;11;6;46;33;31;87;55;26;11;-7;2;34;68;40;29;21;-17;-32;-39;-48;7;33;-5;28;12;4;-4;-3;16;90;36;37;10.0;-22.0;2;13:00:00;1;FUL;CRY
EVE X WOL 2019-02-02;205 (67%);430 (81%);19;31;36%;64%;2;2;4;2;2;7;20;4;1;3;;;0/3 (0%);2/17 (12%);13;11;5/10 (50%);11/17 (65%);53;72;14;12;3;1;;;19;9;25/67 (37%);37/67 (55%);1;2;306;534;;;5;9;2;2;4;4;3;4;9/17 (53%);12/18 (67%);8;13;1;3;3;2019-02-02;-4;-4;4;17;11;8;7;5;-5;-14;-4;7;-14;-48;-34;-31;54;11;8;6;63;30;7;19;12;4;24;13;10;-15;5;3;2;8;4;16;-13;8;-4;-13;9.0;1;9;30;18;9;18;28;8;6;6;6;10;9;21;17;10;13;10;8;7;7;7;15;-44;-18;-5;-9;16;17;24;32;24;34;6;-6;-5;10;-28;-2;41;20;13;8;-7;-6;32;39;30;-13;56.0;17.0;1;13:00:00;-1;WOL;EVE
CAR X BOU 2019-02-02;511 (83%);134 (61%);20;27;74%;26%;0;1;0;3;2;7;20;30;7;6;0;2;6/21 (29%);2/17 (12%);12;8;21/26 (81%);5/10 (50%);70;60;14;17;3;2;1;0;5;18;24/39 (62%);31/71 (44%);0;2;615;218;;;6;9;5;0;2;5;3;3;4/13 (31%);9/17 (53%);9;12;2;1;0;2019-02-02;-5;17;2;-5;-5;-13;39;-35;-15;-31;-40;-3;-34;-14;-12;-9;-7;-7;10;-4;-86;-70;-7;-89;-56;-33;-12;-20;-15;-23;-19;-19;-45;-12;-33;-33;-4;28;13;8;-6.0;-4;-1;-4;-29;51;-22;-4;38;19;22;2;-27;-19;-15;-19;77;-18;-16;-10;-6;-4;-13;-10;-10;-21;-39;40;-39;-19;-13;7;-4;-16;-13;14;-3;-7;3;-35;-16;-20;-26;-31;-33;-21;-19;-12;-13;41;-6.0;33.0;2;15:30:00;1;BOU;CAR
LEI X MUN 2019-02-03;432 (81%);327 (78%);8;8;56%;44%;1;1;2;1;2;3;22;15;2;7;0;1;4/10 (40%);8/23 (35%);9;9;17/20 (85%);13/20 (65%);53;41;9;14;6;5;;;15;12;41/70 (59%);26/53 (49%);1;0;532;418;;;8;11;2;8;6;6;2;6;11/16 (69%);7/12 (58%);10;17;4;4;1;2019-02-03;-10;-97;-55;-32;-18;-4;50;28;18;9;5;-10;-7;-6;-5;-5;-9;-3;36;39;33;26;16;8;-18;-34;-68;-38;-19;23;6;49;32;16;16;5;-18;25;1;4;24.0;-5;38;39;27;-36;56;30;11;1;-5;-9;9;3;3;-29;-18;-2;3;29;22;33;8;5;-1;14;35;-28;21;8;-39;-26;-31;-11;21;64;39;14;-37;10;24;11;-11;-21;-19;-13;-29;43;28;-75;43.0;5.0;0;12:05:00;-1;MUN;LEI
MCI X ARS 2019-02-03;339 (78%);537 (88%);5;19;42%;58%;;;1;3;2;4;26;16;2;4;1;0;1/7 (14%);2/18 (11%);9;4;10/14 (71%);19/25 (76%);35;58;8;11;9;1;;;16;10;15/43 (35%);31/46 (67%);0;5;432;613;;;2;12;0;3;2;12;2;7;5/9 (56%);7/13 (54%);4;19;1;1;1;2019-02-03;37;5;-81;-43;-26;-17;-4;21;19;53;34;60;56;38;46;27;35;8;9;8;46;27;35;40;19;16;-6;16;19;13;35;21;-16;24;-17;-13;-6;-17;67;40;10.0;2;2;36;39;20;25;23;53;33;48;25;40;21;12;4;44;-4;7;67;45;32;40;9;-4;23;16;47;6;4;7;4;1;7;23;50;44;26;29;10;1;40;13;1;33;13;-18;-8;-3;29;2.0;30.0;3;14:30:00;1;ARS;MCI
